source,chr,start,end
chr3%328500000%7790,chr3,328500000,328500001
chr3%329500000%8280,chr3,329500000,329500001
chr3%331500000%7250,chr3,331500000,331500001
chr3%333500000%8340,chr3,333500000,333500001
chr3%334500000%7880,chr3,334500000,334500001
chr3%335500000%7380,chr3,335500000,335500001
chr3%337500000%7360,chr3,337500000,337500001
chr3%338500000%7850,chr3,338500000,338500001
chr3%339500000%7030,chr3,339500000,339500001
chr3%340500000%7560,chr3,340500000,340500001
chr3%341500000%7190,chr3,341500000,341500001
chr3%342500000%7920,chr3,342500000,342500001
chr3%343500000%7140,chr3,343500000,343500001
chr3%344500000%8180,chr3,344500000,344500001
chr3%345500000%7970,chr3,345500000,345500001
chr3%346500000%7470,chr3,346500000,346500001
chr3%347500000%9180,chr3,347500000,347500001
chr3%348500000%8500,chr3,348500000,348500001
chr3%349500000%8210,chr3,349500000,349500001
chr3%350500000%7590,chr3,350500000,350500001
chr3%351500000%7540,chr3,351500000,351500001
chr3%352500000%8810,chr3,352500000,352500001
chr3%353500000%7700,chr3,353500000,353500001
chr3%354500000%9240,chr3,354500000,354500001
chr3%355500000%7990,chr3,355500000,355500001
chr3%356500000%8710,chr3,356500000,356500001
chr3%360500000%8090,chr3,360500000,360500001
chr3%361500000%7640,chr3,361500000,361500001
chr3%362500000%8080,chr3,362500000,362500001
chr3%363500000%7960,chr3,363500000,363500001
chr3%364500000%8110,chr3,364500000,364500001
chr3%365500000%8870,chr3,365500000,365500001
chr3%366500000%8440,chr3,366500000,366500001
chr3%367500000%7700,chr3,367500000,367500001
chr3%368500000%7980,chr3,368500000,368500001
chr3%369500000%7440,chr3,369500000,369500001
chr3%370500000%8940,chr3,370500000,370500001
chr3%371500000%7610,chr3,371500000,371500001
chr3%372500000%9850,chr3,372500000,372500001
chr3%373500000%7370,chr3,373500000,373500001
chr3%374500000%9130,chr3,374500000,374500001
chr3%375500000%9660,chr3,375500000,375500001
chr3%376500000%8170,chr3,376500000,376500001
chr3%377500000%8800,chr3,377500000,377500001
chr3%378500000%8810,chr3,378500000,378500001
chr3%379500000%9820,chr3,379500000,379500001
chr3%380500000%8490,chr3,380500000,380500001
chr3%381500000%8780,chr3,381500000,381500001
chr3%382500000%8080,chr3,382500000,382500001
chr3%383500000%8670,chr3,383500000,383500001
chr3%384500000%8130,chr3,384500000,384500001
chr3%385500000%9530,chr3,385500000,385500001
chr3%386500000%8620,chr3,386500000,386500001
chr3%387500000%9930,chr3,387500000,387500001
chr3%388500000%7980,chr3,388500000,388500001
chr3%389500000%8660,chr3,389500000,389500001
chr3%390500000%8780,chr3,390500000,390500001
chr3%391500000%9400,chr3,391500000,391500001
chr3%393500000%7430,chr3,393500000,393500001
chr3%394500000%7390,chr3,394500000,394500001
chr3%397500000%8360,chr3,397500000,397500001
chr3%398500000%9340,chr3,398500000,398500001
chr3%399500000%7330,chr3,399500000,399500001
chr3%400500000%8330,chr3,400500000,400500001
chr3%401500000%7700,chr3,401500000,401500001
chr3%403500000%8020,chr3,403500000,403500001
chr3%406500000%7800,chr3,406500000,406500001
chr3%407500000%7500,chr3,407500000,407500001
chr3%410500000%9000,chr3,410500000,410500001
chr3%411500000%7590,chr3,411500000,411500001
chr3%412500000%7750,chr3,412500000,412500001
chr3%413500000%7320,chr3,413500000,413500001
chr3%414500000%7370,chr3,414500000,414500001
chr3%416500000%7350,chr3,416500000,416500001
chr3%418500000%8890,chr3,418500000,418500001
chr3%419500000%8330,chr3,419500000,419500001
chr3%420500000%7870,chr3,420500000,420500001
chr3%421500000%7550,chr3,421500000,421500001
chr3%422500000%7250,chr3,422500000,422500001
chr3%424500000%8210,chr3,424500000,424500001
chr3%425500000%7970,chr3,425500000,425500001
chr3%426500000%9170,chr3,426500000,426500001
chr3%427500000%10040,chr3,427500000,427500001
chr3%428500000%9460,chr3,428500000,428500001
chr3%429500000%7940,chr3,429500000,429500001
chr3%430500000%9380,chr3,430500000,430500001
chr3%431500000%10260,chr3,431500000,431500001
chr3%432500000%8330,chr3,432500000,432500001
chr3%433500000%8500,chr3,433500000,433500001
chr3%434500000%10110,chr3,434500000,434500001
chr3%435500000%7400,chr3,435500000,435500001
chr3%436500000%7450,chr3,436500000,436500001
chr3%437500000%7200,chr3,437500000,437500001
chr3%438500000%9140,chr3,438500000,438500001
chr3%440500000%7360,chr3,440500000,440500001
chr3%442500000%7010,chr3,442500000,442500001
chr3%444500000%7710,chr3,444500000,444500001
chr3%445500000%7560,chr3,445500000,445500001
chr3%447500000%7500,chr3,447500000,447500001
chr3%448500000%7010,chr3,448500000,448500001
chr3%450500000%8150,chr3,450500000,450500001
chr3%451500000%7410,chr3,451500000,451500001
chr4%2500000%7190,chr4,2500000,2500001
chr4%3500000%7590,chr4,3500000,3500001
chr4%4500000%8460,chr4,4500000,4500001
chr4%6500000%7850,chr4,6500000,6500001
chr4%7500000%7900,chr4,7500000,7500001
chr4%8500000%9800,chr4,8500000,8500001
chr4%9500000%11210,chr4,9500000,9500001
chr4%10500000%10440,chr4,10500000,10500001
chr4%11500000%10890,chr4,11500000,11500001
chr4%12500000%10620,chr4,12500000,12500001
chr4%13500000%9770,chr4,13500000,13500001
chr4%14500000%10670,chr4,14500000,14500001
chr4%15500000%10580,chr4,15500000,15500001
chr4%16500000%12310,chr4,16500000,16500001
chr4%17500000%10610,chr4,17500000,17500001
chr4%18500000%11240,chr4,18500000,18500001
chr4%19500000%11470,chr4,19500000,19500001
chr4%20500000%11160,chr4,20500000,20500001
chr4%21500000%12090,chr4,21500000,21500001
chr4%22500000%11940,chr4,22500000,22500001
chr4%23500000%10390,chr4,23500000,23500001
chr4%24500000%10590,chr4,24500000,24500001
chr4%25500000%10830,chr4,25500000,25500001
chr4%26500000%10450,chr4,26500000,26500001
chr4%27500000%9940,chr4,27500000,27500001
chr4%28500000%10320,chr4,28500000,28500001
chr4%29500000%9820,chr4,29500000,29500001
chr4%30500000%10210,chr4,30500000,30500001
chr4%31500000%10670,chr4,31500000,31500001
chr4%32500000%10630,chr4,32500000,32500001
chr4%33500000%10180,chr4,33500000,33500001
chr4%34500000%10930,chr4,34500000,34500001
chr4%35500000%8800,chr4,35500000,35500001
chr4%36500000%9290,chr4,36500000,36500001
chr4%37500000%9580,chr4,37500000,37500001
chr4%38500000%10380,chr4,38500000,38500001
chr4%39500000%9770,chr4,39500000,39500001
chr4%40500000%10740,chr4,40500000,40500001
chr4%41500000%9520,chr4,41500000,41500001
chr4%42500000%10470,chr4,42500000,42500001
chr4%43500000%10120,chr4,43500000,43500001
chr4%44500000%7950,chr4,44500000,44500001
chr4%45500000%9720,chr4,45500000,45500001
chr4%46500000%9620,chr4,46500000,46500001
chr4%47500000%9280,chr4,47500000,47500001
chr4%48500000%8650,chr4,48500000,48500001
chr4%50500000%9130,chr4,50500000,50500001
chr4%51500000%9640,chr4,51500000,51500001
chr4%52500000%8700,chr4,52500000,52500001
chr4%53500000%8500,chr4,53500000,53500001
chr4%54500000%8070,chr4,54500000,54500001
chr4%55500000%7380,chr4,55500000,55500001
chr4%56500000%7470,chr4,56500000,56500001
chr4%57500000%7870,chr4,57500000,57500001
chr4%58500000%8800,chr4,58500000,58500001
chr4%60500000%8570,chr4,60500000,60500001
chr4%61500000%7500,chr4,61500000,61500001
chr4%62500000%8710,chr4,62500000,62500001
chr4%63500000%8640,chr4,63500000,63500001
chr4%64500000%7900,chr4,64500000,64500001
chr4%65500000%9460,chr4,65500000,65500001
chr4%66500000%8490,chr4,66500000,66500001
chr4%67500000%9400,chr4,67500000,67500001
chr4%69500000%7590,chr4,69500000,69500001
chr4%70500000%7720,chr4,70500000,70500001
chr4%71500000%7670,chr4,71500000,71500001
chr4%72500000%7520,chr4,72500000,72500001
chr4%73500000%8300,chr4,73500000,73500001
chr4%74500000%7970,chr4,74500000,74500001
chr4%75500000%7540,chr4,75500000,75500001
chr4%76500000%9320,chr4,76500000,76500001
chr4%77500000%7130,chr4,77500000,77500001
chr4%78500000%7420,chr4,78500000,78500001
chr4%80500000%7480,chr4,80500000,80500001
chr4%81500000%7110,chr4,81500000,81500001
chr4%82500000%7180,chr4,82500000,82500001
chr4%83500000%7020,chr4,83500000,83500001
chr4%88500000%8000,chr4,88500000,88500001
chr4%89500000%7160,chr4,89500000,89500001
chr4%99500000%7620,chr4,99500000,99500001
chr4%101500000%7440,chr4,101500000,101500001
chr4%103500000%7560,chr4,103500000,103500001
chr4%107500000%7560,chr4,107500000,107500001
chr4%112500000%7070,chr4,112500000,112500001
chr4%124500000%7170,chr4,124500000,124500001
chr4%125500000%7250,chr4,125500000,125500001
chr4%128500000%7610,chr4,128500000,128500001
chr4%129500000%7140,chr4,129500000,129500001
chr4%134500000%7540,chr4,134500000,134500001
chr4%135500000%7370,chr4,135500000,135500001
chr4%137500000%7180,chr4,137500000,137500001
chr4%138500000%8140,chr4,138500000,138500001
chr4%140500000%7880,chr4,140500000,140500001
chr4%142500000%7160,chr4,142500000,142500001
chr4%143500000%7260,chr4,143500000,143500001
chr4%144500000%7280,chr4,144500000,144500001
chr4%145500000%7270,chr4,145500000,145500001
chr4%158500000%7330,chr4,158500000,158500001
chr4%163500000%7780,chr4,163500000,163500001
chr4%190500000%7310,chr4,190500000,190500001
chr4%196500000%7720,chr4,196500000,196500001
chr4%223500000%7230,chr4,223500000,223500001
chr4%251500000%7660,chr4,251500000,251500001
chr4%260500000%8380,chr4,260500000,260500001
chr4%261500000%7350,chr4,261500000,261500001
chr4%262500000%8070,chr4,262500000,262500001
chr4%264500000%7310,chr4,264500000,264500001
chr4%265500000%7270,chr4,265500000,265500001
chr4%273500000%7310,chr4,273500000,273500001
chr4%277500000%7030,chr4,277500000,277500001
chr4%282500000%7010,chr4,282500000,282500001
chr4%285500000%8280,chr4,285500000,285500001
chr4%286500000%7540,chr4,286500000,286500001
chr4%290500000%7550,chr4,290500000,290500001
chr4%291500000%7710,chr4,291500000,291500001
chr4%293500000%7040,chr4,293500000,293500001
chr4%294500000%7150,chr4,294500000,294500001
chr4%297500000%7310,chr4,297500000,297500001
chr4%298500000%7880,chr4,298500000,298500001
chr4%303500000%7470,chr4,303500000,303500001
chr4%304500000%7310,chr4,304500000,304500001
chr4%308500000%7330,chr4,308500000,308500001
chr4%309500000%7440,chr4,309500000,309500001
chr4%310500000%7900,chr4,310500000,310500001
chr4%311500000%7550,chr4,311500000,311500001
chr4%312500000%9200,chr4,312500000,312500001
chr4%313500000%7040,chr4,313500000,313500001
chr4%316500000%7750,chr4,316500000,316500001
chr4%318500000%8640,chr4,318500000,318500001
chr4%319500000%7280,chr4,319500000,319500001
chr4%320500000%8370,chr4,320500000,320500001
chr4%321500000%7950,chr4,321500000,321500001
chr4%322500000%7630,chr4,322500000,322500001
chr4%323500000%7640,chr4,323500000,323500001
chr4%325500000%7950,chr4,325500000,325500001
chr4%326500000%7670,chr4,326500000,326500001
chr4%327500000%7270,chr4,327500000,327500001
chr4%328500000%7790,chr4,328500000,328500001
chr4%329500000%8280,chr4,329500000,329500001
chr4%331500000%7250,chr4,331500000,331500001
chr4%333500000%8340,chr4,333500000,333500001
chr4%334500000%7880,chr4,334500000,334500001
chr4%335500000%7380,chr4,335500000,335500001
chr4%337500000%7360,chr4,337500000,337500001
chr4%338500000%7850,chr4,338500000,338500001
chr4%339500000%7030,chr4,339500000,339500001
chr4%340500000%7560,chr4,340500000,340500001
chr4%341500000%7190,chr4,341500000,341500001
chr4%342500000%7920,chr4,342500000,342500001
chr4%343500000%7140,chr4,343500000,343500001
chr4%344500000%8180,chr4,344500000,344500001
chr4%345500000%7970,chr4,345500000,345500001
chr4%346500000%7470,chr4,346500000,346500001
chr4%347500000%9180,chr4,347500000,347500001
chr4%348500000%8500,chr4,348500000,348500001
chr4%349500000%8210,chr4,349500000,349500001
chr4%350500000%7590,chr4,350500000,350500001
chr4%351500000%7540,chr4,351500000,351500001
chr4%352500000%8810,chr4,352500000,352500001
chr4%353500000%7700,chr4,353500000,353500001
chr4%354500000%9240,chr4,354500000,354500001
chr4%355500000%7990,chr4,355500000,355500001
chr4%356500000%8710,chr4,356500000,356500001
chr4%360500000%8090,chr4,360500000,360500001
chr4%361500000%7640,chr4,361500000,361500001
chr4%362500000%8080,chr4,362500000,362500001
chr4%363500000%7960,chr4,363500000,363500001
chr4%364500000%8110,chr4,364500000,364500001
chr4%365500000%8870,chr4,365500000,365500001
chr4%366500000%8440,chr4,366500000,366500001
chr4%367500000%7700,chr4,367500000,367500001
chr4%368500000%7980,chr4,368500000,368500001
chr4%369500000%7440,chr4,369500000,369500001
chr4%370500000%8940,chr4,370500000,370500001
chr4%371500000%7610,chr4,371500000,371500001
chr4%372500000%9850,chr4,372500000,372500001
chr4%373500000%7370,chr4,373500000,373500001
chr4%374500000%9130,chr4,374500000,374500001
chr4%375500000%9660,chr4,375500000,375500001
chr4%376500000%8170,chr4,376500000,376500001
chr4%377500000%8800,chr4,377500000,377500001
chr4%378500000%8810,chr4,378500000,378500001
chr4%379500000%9820,chr4,379500000,379500001
chr4%380500000%8490,chr4,380500000,380500001
chr4%381500000%8780,chr4,381500000,381500001
chr4%382500000%8080,chr4,382500000,382500001
chr4%383500000%8670,chr4,383500000,383500001
chr4%384500000%8130,chr4,384500000,384500001
chr4%385500000%9530,chr4,385500000,385500001
chr4%386500000%8620,chr4,386500000,386500001
chr4%387500000%9930,chr4,387500000,387500001
chr4%388500000%7980,chr4,388500000,388500001
chr4%389500000%8660,chr4,389500000,389500001
chr4%390500000%8780,chr4,390500000,390500001
chr4%391500000%9400,chr4,391500000,391500001
chr4%393500000%7430,chr4,393500000,393500001
chr4%394500000%7390,chr4,394500000,394500001
chr4%397500000%8360,chr4,397500000,397500001
chr4%398500000%9340,chr4,398500000,398500001
chr4%399500000%7330,chr4,399500000,399500001
chr4%400500000%8330,chr4,400500000,400500001
chr4%401500000%7700,chr4,401500000,401500001
chr4%403500000%8020,chr4,403500000,403500001
chr4%406500000%7800,chr4,406500000,406500001
chr4%407500000%7500,chr4,407500000,407500001
chr4%410500000%9000,chr4,410500000,410500001
chr4%411500000%7590,chr4,411500000,411500001
chr4%412500000%7750,chr4,412500000,412500001
chr4%413500000%7320,chr4,413500000,413500001
chr4%414500000%7370,chr4,414500000,414500001
chr4%416500000%7350,chr4,416500000,416500001
chr4%418500000%8890,chr4,418500000,418500001
chr4%419500000%8330,chr4,419500000,419500001
chr4%420500000%7870,chr4,420500000,420500001
chr4%421500000%7550,chr4,421500000,421500001
chr4%422500000%7250,chr4,422500000,422500001
chr4%424500000%8210,chr4,424500000,424500001
chr4%425500000%7970,chr4,425500000,425500001
chr4%426500000%9170,chr4,426500000,426500001
chr4%427500000%10040,chr4,427500000,427500001
chr4%428500000%9460,chr4,428500000,428500001
chr4%429500000%7940,chr4,429500000,429500001
chr4%430500000%9380,chr4,430500000,430500001
chr4%431500000%10260,chr4,431500000,431500001
chr4%432500000%8330,chr4,432500000,432500001
chr4%433500000%8500,chr4,433500000,433500001
chr4%434500000%10110,chr4,434500000,434500001
chr4%435500000%7400,chr4,435500000,435500001
chr4%436500000%7450,chr4,436500000,436500001
chr4%437500000%7200,chr4,437500000,437500001
chr4%438500000%9140,chr4,438500000,438500001
chr4%440500000%7360,chr4,440500000,440500001
chr4%442500000%7010,chr4,442500000,442500001
chr4%444500000%7710,chr4,444500000,444500001
chr4%445500000%7560,chr4,445500000,445500001
chr4%447500000%7500,chr4,447500000,447500001
chr4%448500000%7010,chr4,448500000,448500001
chr4%450500000%8150,chr4,450500000,450500001
chr4%451500000%7410,chr4,451500000,451500001
chr5%2500000%7190,chr5,2500000,2500001
chr5%3500000%7590,chr5,3500000,3500001
chr5%4500000%8460,chr5,4500000,4500001
chr5%6500000%7850,chr5,6500000,6500001
chr5%7500000%7900,chr5,7500000,7500001
chr5%8500000%9800,chr5,8500000,8500001
chr5%9500000%11210,chr5,9500000,9500001
chr5%10500000%10440,chr5,10500000,10500001
chr5%11500000%10890,chr5,11500000,11500001
chr5%12500000%10620,chr5,12500000,12500001
chr5%13500000%9770,chr5,13500000,13500001
chr5%14500000%10670,chr5,14500000,14500001
chr5%15500000%10580,chr5,15500000,15500001
chr5%16500000%12310,chr5,16500000,16500001
chr5%17500000%10610,chr5,17500000,17500001
chr5%18500000%11240,chr5,18500000,18500001
chr5%19500000%11470,chr5,19500000,19500001
chr5%20500000%11160,chr5,20500000,20500001
chr5%21500000%12090,chr5,21500000,21500001
chr5%22500000%11940,chr5,22500000,22500001
chr5%23500000%10390,chr5,23500000,23500001
chr5%24500000%10590,chr5,24500000,24500001
chr5%25500000%10830,chr5,25500000,25500001
chr5%26500000%10450,chr5,26500000,26500001
chr5%27500000%9940,chr5,27500000,27500001
chr5%28500000%10320,chr5,28500000,28500001
chr5%29500000%9820,chr5,29500000,29500001
chr5%30500000%10210,chr5,30500000,30500001
chr5%31500000%10670,chr5,31500000,31500001
chr5%32500000%10630,chr5,32500000,32500001
chr5%33500000%10180,chr5,33500000,33500001
chr5%34500000%10930,chr5,34500000,34500001
chr5%35500000%8800,chr5,35500000,35500001
chr5%36500000%9290,chr5,36500000,36500001
chr5%37500000%9580,chr5,37500000,37500001
chr5%38500000%10380,chr5,38500000,38500001
chr5%39500000%9770,chr5,39500000,39500001
chr5%40500000%10740,chr5,40500000,40500001
chr5%41500000%9520,chr5,41500000,41500001
chr5%42500000%10470,chr5,42500000,42500001
chr5%43500000%10120,chr5,43500000,43500001
chr5%44500000%7950,chr5,44500000,44500001
chr5%45500000%9720,chr5,45500000,45500001
chr5%46500000%9620,chr5,46500000,46500001
chr5%47500000%9280,chr5,47500000,47500001
chr5%48500000%8650,chr5,48500000,48500001
chr5%50500000%9130,chr5,50500000,50500001
chr5%51500000%9640,chr5,51500000,51500001
chr5%52500000%8700,chr5,52500000,52500001
chr5%53500000%8500,chr5,53500000,53500001
chr5%54500000%8070,chr5,54500000,54500001
chr5%55500000%7380,chr5,55500000,55500001
chr5%56500000%7470,chr5,56500000,56500001
chr5%57500000%7870,chr5,57500000,57500001
chr5%58500000%8800,chr5,58500000,58500001
chr5%60500000%8570,chr5,60500000,60500001
chr5%61500000%7500,chr5,61500000,61500001
chr5%62500000%8710,chr5,62500000,62500001
chr5%63500000%8640,chr5,63500000,63500001
chr5%64500000%7900,chr5,64500000,64500001
chr5%65500000%9460,chr5,65500000,65500001
chr5%66500000%8490,chr5,66500000,66500001
chr5%67500000%9400,chr5,67500000,67500001
chr5%69500000%7590,chr5,69500000,69500001
chr5%70500000%7720,chr5,70500000,70500001
chr5%71500000%7670,chr5,71500000,71500001
chr5%72500000%7520,chr5,72500000,72500001
chr5%73500000%8300,chr5,73500000,73500001
chr5%74500000%7970,chr5,74500000,74500001
chr5%75500000%7540,chr5,75500000,75500001
chr5%76500000%9320,chr5,76500000,76500001
chr5%77500000%7130,chr5,77500000,77500001
chr5%78500000%7420,chr5,78500000,78500001
chr5%80500000%7480,chr5,80500000,80500001
chr5%81500000%7110,chr5,81500000,81500001
chr5%82500000%7180,chr5,82500000,82500001
chr5%83500000%7020,chr5,83500000,83500001
chr5%88500000%8000,chr5,88500000,88500001
chr5%89500000%7160,chr5,89500000,89500001
chr5%99500000%7620,chr5,99500000,99500001
chr5%101500000%7440,chr5,101500000,101500001
chr5%103500000%7560,chr5,103500000,103500001
chr5%107500000%7560,chr5,107500000,107500001
chr5%112500000%7070,chr5,112500000,112500001
chr5%124500000%7170,chr5,124500000,124500001
chr5%125500000%7250,chr5,125500000,125500001
chr5%128500000%7610,chr5,128500000,128500001
chr5%129500000%7140,chr5,129500000,129500001
chr5%134500000%7540,chr5,134500000,134500001
chr5%135500000%7370,chr5,135500000,135500001
chr5%137500000%7180,chr5,137500000,137500001
chr5%138500000%8140,chr5,138500000,138500001
chr5%140500000%7880,chr5,140500000,140500001
chr5%142500000%7160,chr5,142500000,142500001
chr5%143500000%7260,chr5,143500000,143500001
chr5%144500000%7280,chr5,144500000,144500001
chr5%145500000%7270,chr5,145500000,145500001
chr5%158500000%7330,chr5,158500000,158500001
chr5%163500000%7780,chr5,163500000,163500001
chr5%190500000%7310,chr5,190500000,190500001
chr5%196500000%7720,chr5,196500000,196500001
chr5%223500000%7230,chr5,223500000,223500001
chr5%251500000%7660,chr5,251500000,251500001
chr5%260500000%8380,chr5,260500000,260500001
chr5%261500000%7350,chr5,261500000,261500001
chr5%262500000%8070,chr5,262500000,262500001
chr5%264500000%7310,chr5,264500000,264500001
chr5%265500000%7270,chr5,265500000,265500001
chr5%273500000%7310,chr5,273500000,273500001
chr5%277500000%7030,chr5,277500000,277500001
chr5%282500000%7010,chr5,282500000,282500001
chr5%285500000%8280,chr5,285500000,285500001
chr5%286500000%7540,chr5,286500000,286500001
chr5%290500000%7550,chr5,290500000,290500001
chr5%291500000%7710,chr5,291500000,291500001
chr5%293500000%7040,chr5,293500000,293500001
chr5%294500000%7150,chr5,294500000,294500001
chr5%297500000%7310,chr5,297500000,297500001
chr5%298500000%7880,chr5,298500000,298500001
chr5%303500000%7470,chr5,303500000,303500001
chr5%304500000%7310,chr5,304500000,304500001
chr5%308500000%7330,chr5,308500000,308500001
chr5%309500000%7440,chr5,309500000,309500001
chr5%310500000%7900,chr5,310500000,310500001
chr5%311500000%7550,chr5,311500000,311500001
chr5%312500000%9200,chr5,312500000,312500001
chr5%313500000%7040,chr5,313500000,313500001
chr5%316500000%7750,chr5,316500000,316500001
chr5%318500000%8640,chr5,318500000,318500001
chr5%319500000%7280,chr5,319500000,319500001
chr5%320500000%8370,chr5,320500000,320500001
chr5%321500000%7950,chr5,321500000,321500001
chr5%322500000%7630,chr5,322500000,322500001
chr5%323500000%7640,chr5,323500000,323500001
chr5%325500000%7950,chr5,325500000,325500001
chr5%326500000%7670,chr5,326500000,326500001
chr5%327500000%7270,chr5,327500000,327500001
chr5%328500000%7790,chr5,328500000,328500001
chr5%329500000%8280,chr5,329500000,329500001
chr5%331500000%7250,chr5,331500000,331500001
chr5%333500000%8340,chr5,333500000,333500001
chr5%334500000%7880,chr5,334500000,334500001
chr5%335500000%7380,chr5,335500000,335500001
chr5%337500000%7360,chr5,337500000,337500001
chr5%338500000%7850,chr5,338500000,338500001
chr5%339500000%7030,chr5,339500000,339500001
chr5%340500000%7560,chr5,340500000,340500001
chr5%341500000%7190,chr5,341500000,341500001
chr5%342500000%7920,chr5,342500000,342500001
chr5%343500000%7140,chr5,343500000,343500001
chr5%344500000%8180,chr5,344500000,344500001
chr5%345500000%7970,chr5,345500000,345500001
chr5%346500000%7470,chr5,346500000,346500001
chr5%347500000%9180,chr5,347500000,347500001
chr5%348500000%8500,chr5,348500000,348500001
chr5%349500000%8210,chr5,349500000,349500001
chr5%350500000%7590,chr5,350500000,350500001
chr5%351500000%7540,chr5,351500000,351500001
chr5%352500000%8810,chr5,352500000,352500001
chr5%353500000%7700,chr5,353500000,353500001
chr5%354500000%9240,chr5,354500000,354500001
chr5%355500000%7990,chr5,355500000,355500001
chr5%356500000%8710,chr5,356500000,356500001
chr5%360500000%8090,chr5,360500000,360500001
chr5%361500000%7640,chr5,361500000,361500001
chr5%362500000%8080,chr5,362500000,362500001
chr5%363500000%7960,chr5,363500000,363500001
chr5%364500000%8110,chr5,364500000,364500001
chr5%365500000%8870,chr5,365500000,365500001
chr5%366500000%8440,chr5,366500000,366500001
chr5%367500000%7700,chr5,367500000,367500001
chr5%368500000%7980,chr5,368500000,368500001
chr5%369500000%7440,chr5,369500000,369500001
chr5%370500000%8940,chr5,370500000,370500001
chr5%371500000%7610,chr5,371500000,371500001
chr5%372500000%9850,chr5,372500000,372500001
chr5%373500000%7370,chr5,373500000,373500001
chr5%374500000%9130,chr5,374500000,374500001
chr5%375500000%9660,chr5,375500000,375500001
chr5%376500000%8170,chr5,376500000,376500001
chr5%377500000%8800,chr5,377500000,377500001
chr5%378500000%8810,chr5,378500000,378500001
chr5%379500000%9820,chr5,379500000,379500001
chr5%380500000%8490,chr5,380500000,380500001
chr5%381500000%8780,chr5,381500000,381500001
chr5%382500000%8080,chr5,382500000,382500001
chr5%383500000%8670,chr5,383500000,383500001
chr5%384500000%8130,chr5,384500000,384500001
chr5%385500000%9530,chr5,385500000,385500001
chr5%386500000%8620,chr5,386500000,386500001
chr5%387500000%9930,chr5,387500000,387500001
chr5%388500000%7980,chr5,388500000,388500001
chr5%389500000%8660,chr5,389500000,389500001
chr5%390500000%8780,chr5,390500000,390500001
chr5%391500000%9400,chr5,391500000,391500001
chr5%393500000%7430,chr5,393500000,393500001
chr5%394500000%7390,chr5,394500000,394500001
chr5%397500000%8360,chr5,397500000,397500001
chr5%398500000%9340,chr5,398500000,398500001
chr5%399500000%7330,chr5,399500000,399500001
chr5%400500000%8330,chr5,400500000,400500001
chr5%401500000%7700,chr5,401500000,401500001
chr5%403500000%8020,chr5,403500000,403500001
chr5%406500000%7800,chr5,406500000,406500001
chr5%407500000%7500,chr5,407500000,407500001
chr5%410500000%9000,chr5,410500000,410500001
chr5%411500000%7590,chr5,411500000,411500001
chr5%412500000%7750,chr5,412500000,412500001
chr5%413500000%7320,chr5,413500000,413500001
chr5%414500000%7370,chr5,414500000,414500001
chr5%416500000%7350,chr5,416500000,416500001
chr5%418500000%8890,chr5,418500000,418500001
chr5%419500000%8330,chr5,419500000,419500001
chr5%420500000%7870,chr5,420500000,420500001
chr5%421500000%7550,chr5,421500000,421500001
chr5%422500000%7250,chr5,422500000,422500001
chr5%424500000%8210,chr5,424500000,424500001
chr5%425500000%7970,chr5,425500000,425500001
chr5%426500000%9170,chr5,426500000,426500001
chr5%427500000%10040,chr5,427500000,427500001
chr5%428500000%9460,chr5,428500000,428500001
chr5%429500000%7940,chr5,429500000,429500001
chr5%430500000%9380,chr5,430500000,430500001
chr5%431500000%10260,chr5,431500000,431500001
chr5%432500000%8330,chr5,432500000,432500001
chr5%433500000%8500,chr5,433500000,433500001
chr5%434500000%10110,chr5,434500000,434500001
chr5%435500000%7400,chr5,435500000,435500001
chr5%436500000%7450,chr5,436500000,436500001
chr5%437500000%7200,chr5,437500000,437500001
chr5%438500000%9140,chr5,438500000,438500001
chr5%440500000%7360,chr5,440500000,440500001
chr5%442500000%7010,chr5,442500000,442500001
chr5%444500000%7710,chr5,444500000,444500001
chr5%445500000%7560,chr5,445500000,445500001
chr5%447500000%7500,chr5,447500000,447500001
chr5%448500000%7010,chr5,448500000,448500001
chr5%450500000%8150,chr5,450500000,450500001
chr5%451500000%7410,chr5,451500000,451500001
chr6%2500000%7190,chr6,2500000,2500001
chr6%3500000%7590,chr6,3500000,3500001
chr6%4500000%8460,chr6,4500000,4500001
chr6%6500000%7850,chr6,6500000,6500001
chr6%7500000%7900,chr6,7500000,7500001
chr6%8500000%9800,chr6,8500000,8500001
chr6%9500000%11210,chr6,9500000,9500001
chr6%10500000%10440,chr6,10500000,10500001
chr6%11500000%10890,chr6,11500000,11500001
chr6%12500000%10620,chr6,12500000,12500001
chr6%13500000%9770,chr6,13500000,13500001
chr6%14500000%10670,chr6,14500000,14500001
chr6%15500000%10580,chr6,15500000,15500001
chr6%16500000%12310,chr6,16500000,16500001
chr6%17500000%10610,chr6,17500000,17500001
chr6%18500000%11240,chr6,18500000,18500001
chr6%19500000%11470,chr6,19500000,19500001
chr6%20500000%11160,chr6,20500000,20500001
chr6%21500000%12090,chr6,21500000,21500001
chr6%22500000%11940,chr6,22500000,22500001
chr6%23500000%10390,chr6,23500000,23500001
chr6%24500000%10590,chr6,24500000,24500001
chr6%25500000%10830,chr6,25500000,25500001
chr6%26500000%10450,chr6,26500000,26500001
chr6%27500000%9940,chr6,27500000,27500001
chr6%28500000%10320,chr6,28500000,28500001
chr6%29500000%9820,chr6,29500000,29500001
chr6%30500000%10210,chr6,30500000,30500001
