source,chr,start,end
chr1B%308857543%308857544,chr1B,308857543,308857544
chr1B%309104578%309104579,chr1B,309104578,309104579
chr1B%309121819%309121820,chr1B,309121819,309121820
chr1B%309122145%309122146,chr1B,309122145,309122146
chr1B%309125678%309125679,chr1B,309125678,309125679
chr1B%309416165%309416166,chr1B,309416165,309416166
chr1B%309416965%309416966,chr1B,309416965,309416966
chr1B%309591203%309591204,chr1B,309591203,309591204
chr1B%311510405%311510406,chr1B,311510405,311510406
chr1B%311610619%311610620,chr1B,311610619,311610620
chr1B%311611869%311611870,chr1B,311611869,311611870
chr1B%311612123%311612124,chr1B,311612123,311612124
chr1B%311870471%311870472,chr1B,311870471,311870472
chr1B%311873237%311873238,chr1B,311873237,311873238
chr1B%311877139%311877140,chr1B,311877139,311877140
chr1B%311877156%311877157,chr1B,311877156,311877157
chr1B%311879108%311879109,chr1B,311879108,311879109
chr1B%312402410%312402411,chr1B,312402410,312402411
chr1B%312538139%312538140,chr1B,312538139,312538140
chr1B%312538151%312538152,chr1B,312538151,312538152
chr1B%312539506%312539507,chr1B,312539506,312539507
chr1B%312539514%312539515,chr1B,312539514,312539515
chr1B%312997240%312997241,chr1B,312997240,312997241
chr1B%312998652%312998653,chr1B,312998652,312998653
chr1B%312999631%312999632,chr1B,312999631,312999632
chr1B%312999877%312999878,chr1B,312999877,312999878
chr1B%313036423%313036424,chr1B,313036423,313036424
chr1B%313471943%313471944,chr1B,313471943,313471944
chr1B%313471950%313471951,chr1B,313471950,313471951
chr1B%313707067%313707068,chr1B,313707067,313707068
chr1B%313707359%313707360,chr1B,313707359,313707360
chr1B%313707574%313707575,chr1B,313707574,313707575
chr1B%313709058%313709059,chr1B,313709058,313709059
chr1B%313710332%313710333,chr1B,313710332,313710333
chr1B%313753464%313753465,chr1B,313753464,313753465
chr1B%314702090%314702091,chr1B,314702090,314702091
chr1B%314702093%314702094,chr1B,314702093,314702094
chr1B%314951459%314951460,chr1B,314951459,314951460
chr1B%315484974%315484975,chr1B,315484974,315484975
chr1B%315485103%315485104,chr1B,315485103,315485104
chr1B%316413629%316413630,chr1B,316413629,316413630
chr1B%316419603%316419604,chr1B,316419603,316419604
chr1B%316446213%316446214,chr1B,316446213,316446214
chr1B%316501516%316501517,chr1B,316501516,316501517
chr1B%316621926%316621927,chr1B,316621926,316621927
chr1B%317724931%317724932,chr1B,317724931,317724932
chr1B%317730932%317730933,chr1B,317730932,317730933
chr1B%317731191%317731192,chr1B,317731191,317731192
chr1B%317731214%317731215,chr1B,317731214,317731215
chr1B%317984122%317984123,chr1B,317984122,317984123
chr1B%317984750%317984751,chr1B,317984750,317984751
chr1B%317984876%317984877,chr1B,317984876,317984877
chr1B%319375522%319375523,chr1B,319375522,319375523
chr1B%319385717%319385718,chr1B,319385717,319385718
chr1B%319568259%319568260,chr1B,319568259,319568260
chr1B%319568666%319568667,chr1B,319568666,319568667
chr1B%319570655%319570656,chr1B,319570655,319570656
chr1B%320877716%320877717,chr1B,320877716,320877717
chr1B%320882854%320882855,chr1B,320882854,320882855
chr1B%320883353%320883354,chr1B,320883353,320883354
chr1B%320883471%320883472,chr1B,320883471,320883472
chr1B%320916895%320916896,chr1B,320916895,320916896
chr1B%320918199%320918200,chr1B,320918199,320918200
chr1B%321691044%321691045,chr1B,321691044,321691045
chr1B%321836001%321836002,chr1B,321836001,321836002
chr1B%323070410%323070411,chr1B,323070410,323070411
chr1B%323070472%323070473,chr1B,323070472,323070473
chr1B%323071559%323071560,chr1B,323071559,323071560
chr1B%323482918%323482919,chr1B,323482918,323482919
chr1B%323483144%323483145,chr1B,323483144,323483145
chr1B%323661639%323661640,chr1B,323661639,323661640
chr1B%323879102%323879103,chr1B,323879102,323879103
chr1B%323880439%323880440,chr1B,323880439,323880440
chr1B%323880446%323880447,chr1B,323880446,323880447
chr1B%323880454%323880455,chr1B,323880454,323880455
chr1B%323880481%323880482,chr1B,323880481,323880482
chr1B%323880559%323880560,chr1B,323880559,323880560
chr1B%323880748%323880749,chr1B,323880748,323880749
chr1B%323880775%323880776,chr1B,323880775,323880776
chr1B%323881006%323881007,chr1B,323881006,323881007
chr1B%323881051%323881052,chr1B,323881051,323881052
chr1B%323881321%323881322,chr1B,323881321,323881322
chr1B%324140203%324140204,chr1B,324140203,324140204
chr1B%324140206%324140207,chr1B,324140206,324140207
chr1B%324212671%324212672,chr1B,324212671,324212672
chr1B%324212740%324212741,chr1B,324212740,324212741
chr1B%324212908%324212909,chr1B,324212908,324212909
chr1B%324212935%324212936,chr1B,324212935,324212936
chr1B%324213068%324213069,chr1B,324213068,324213069
chr1B%324213085%324213086,chr1B,324213085,324213086
chr1B%324213126%324213127,chr1B,324213126,324213127
chr1B%324213192%324213193,chr1B,324213192,324213193
chr1B%324213208%324213209,chr1B,324213208,324213209
chr1B%327968725%327968726,chr1B,327968725,327968726
chr1B%328161294%328161295,chr1B,328161294,328161295
chr1B%328161303%328161304,chr1B,328161303,328161304
chr1B%328161310%328161311,chr1B,328161310,328161311
chr1B%328161312%328161313,chr1B,328161312,328161313
chr1B%328161621%328161622,chr1B,328161621,328161622
chr1B%328161673%328161674,chr1B,328161673,328161674
chr1B%328161695%328161696,chr1B,328161695,328161696
chr1B%328168173%328168174,chr1B,328168173,328168174
chr1B%328168347%328168348,chr1B,328168347,328168348
chr1B%328168526%328168527,chr1B,328168526,328168527
chr1B%328168610%328168611,chr1B,328168610,328168611
chr1B%328169012%328169013,chr1B,328169012,328169013
chr1B%328169257%328169258,chr1B,328169257,328169258
chr1B%328169350%328169351,chr1B,328169350,328169351
chr1B%328169420%328169421,chr1B,328169420,328169421
chr1B%328169436%328169437,chr1B,328169436,328169437
chr1B%328169453%328169454,chr1B,328169453,328169454
chr1B%328170432%328170433,chr1B,328170432,328170433
chr1B%328170484%328170485,chr1B,328170484,328170485
chr1B%328170496%328170497,chr1B,328170496,328170497
chr1B%328172285%328172286,chr1B,328172285,328172286
chr1B%328388540%328388541,chr1B,328388540,328388541
chr1B%328388542%328388543,chr1B,328388542,328388543
chr1B%328388619%328388620,chr1B,328388619,328388620
chr1B%328388645%328388646,chr1B,328388645,328388646
chr1B%328388739%328388740,chr1B,328388739,328388740
chr1B%328388770%328388771,chr1B,328388770,328388771
chr1B%328393888%328393889,chr1B,328393888,328393889
chr1B%328393939%328393940,chr1B,328393939,328393940
chr1B%328394211%328394212,chr1B,328394211,328394212
chr1B%328398867%328398868,chr1B,328398867,328398868
chr1B%328398996%328398997,chr1B,328398996,328398997
chr1B%328399090%328399091,chr1B,328399090,328399091
chr1B%328399257%328399258,chr1B,328399257,328399258
chr1B%328681462%328681463,chr1B,328681462,328681463
chr1B%328681522%328681523,chr1B,328681522,328681523
chr1B%328681664%328681665,chr1B,328681664,328681665
chr1B%328681862%328681863,chr1B,328681862,328681863
chr1B%328681887%328681888,chr1B,328681887,328681888
chr1B%328681894%328681895,chr1B,328681894,328681895
chr1B%328681929%328681930,chr1B,328681929,328681930
chr1B%328681943%328681944,chr1B,328681943,328681944
chr1B%328754168%328754169,chr1B,328754168,328754169
chr1B%328761481%328761482,chr1B,328761481,328761482
chr1B%328762301%328762302,chr1B,328762301,328762302
chr1B%329214680%329214681,chr1B,329214680,329214681
chr1B%330621847%330621848,chr1B,330621847,330621848
chr1B%330866741%330866742,chr1B,330866741,330866742
chr1B%330866953%330866954,chr1B,330866953,330866954
chr1B%331070600%331070601,chr1B,331070600,331070601
chr1B%331574557%331574558,chr1B,331574557,331574558
chr1B%331574586%331574587,chr1B,331574586,331574587
chr1B%331574679%331574680,chr1B,331574679,331574680
chr1B%331575029%331575030,chr1B,331575029,331575030
chr1B%331575141%331575142,chr1B,331575141,331575142
chr1B%331575255%331575256,chr1B,331575255,331575256
chr1B%331575499%331575500,chr1B,331575499,331575500
chr1B%331575560%331575561,chr1B,331575560,331575561
chr1B%331575977%331575978,chr1B,331575977,331575978
chr1B%331575990%331575991,chr1B,331575990,331575991
chr1B%331576196%331576197,chr1B,331576196,331576197
chr1B%331578604%331578605,chr1B,331578604,331578605
chr1B%331578723%331578724,chr1B,331578723,331578724
chr1B%331578922%331578923,chr1B,331578922,331578923
chr1B%332093004%332093005,chr1B,332093004,332093005
chr1B%332100751%332100752,chr1B,332100751,332100752
chr1B%332101002%332101003,chr1B,332101002,332101003
chr1B%332103282%332103283,chr1B,332103282,332103283
chr1B%332103342%332103343,chr1B,332103342,332103343
chr1B%332103346%332103347,chr1B,332103346,332103347
chr1B%332103429%332103430,chr1B,332103429,332103430
chr1B%332103642%332103643,chr1B,332103642,332103643
chr1B%332103663%332103664,chr1B,332103663,332103664
chr1B%332103810%332103811,chr1B,332103810,332103811
chr1B%332103999%332104000,chr1B,332103999,332104000
chr1B%332104020%332104021,chr1B,332104020,332104021
chr1B%333041529%333041530,chr1B,333041529,333041530
chr1B%333056053%333056054,chr1B,333056053,333056054
chr1B%333748511%333748512,chr1B,333748511,333748512
chr1B%333749541%333749542,chr1B,333749541,333749542
chr1B%333752992%333752993,chr1B,333752992,333752993
chr1B%333753056%333753057,chr1B,333753056,333753057
chr1B%333753147%333753148,chr1B,333753147,333753148
chr1B%333753248%333753249,chr1B,333753248,333753249
chr1B%333842986%333842987,chr1B,333842986,333842987
chr1B%333843007%333843008,chr1B,333843007,333843008
chr1B%333843087%333843088,chr1B,333843087,333843088
chr1B%333843324%333843325,chr1B,333843324,333843325
chr1B%334005878%334005879,chr1B,334005878,334005879
chr1B%334005903%334005904,chr1B,334005903,334005904
chr1B%334008597%334008598,chr1B,334008597,334008598
chr1B%334106712%334106713,chr1B,334106712,334106713
chr1B%334106796%334106797,chr1B,334106796,334106797
chr1B%334106798%334106799,chr1B,334106798,334106799
chr1B%334106803%334106804,chr1B,334106803,334106804
chr1B%334108549%334108550,chr1B,334108549,334108550
chr1B%334110551%334110552,chr1B,334110551,334110552
chr1B%334110659%334110660,chr1B,334110659,334110660
chr1B%334110662%334110663,chr1B,334110662,334110663
chr1B%334110701%334110702,chr1B,334110701,334110702
chr1B%334110853%334110854,chr1B,334110853,334110854
chr1B%334110929%334110930,chr1B,334110929,334110930
chr1B%334892596%334892597,chr1B,334892596,334892597
chr1B%334892609%334892610,chr1B,334892609,334892610
chr1B%334892664%334892665,chr1B,334892664,334892665
chr1B%334892739%334892740,chr1B,334892739,334892740
chr1B%335069148%335069149,chr1B,335069148,335069149
chr1B%335069157%335069158,chr1B,335069157,335069158
chr1B%335069232%335069233,chr1B,335069232,335069233
chr1B%335069241%335069242,chr1B,335069241,335069242
chr1B%335186459%335186460,chr1B,335186459,335186460
chr1B%335238428%335238429,chr1B,335238428,335238429
chr1B%335620012%335620013,chr1B,335620012,335620013
chr1B%335622597%335622598,chr1B,335622597,335622598
chr1B%335723559%335723560,chr1B,335723559,335723560
chr1B%335723900%335723901,chr1B,335723900,335723901
chr1B%335732073%335732074,chr1B,335732073,335732074
chr1B%335732094%335732095,chr1B,335732094,335732095
chr1B%335732684%335732685,chr1B,335732684,335732685
chr1B%335732909%335732910,chr1B,335732909,335732910
chr1B%336186017%336186018,chr1B,336186017,336186018
chr1B%336188295%336188296,chr1B,336188295,336188296
chr1B%336203458%336203459,chr1B,336203458,336203459
chr1B%336297886%336297887,chr1B,336297886,336297887
chr1B%336298258%336298259,chr1B,336298258,336298259
chr1B%336298377%336298378,chr1B,336298377,336298378
chr1B%336298457%336298458,chr1B,336298457,336298458
chr1B%336298907%336298908,chr1B,336298907,336298908
chr1B%336298954%336298955,chr1B,336298954,336298955
chr1B%336298965%336298966,chr1B,336298965,336298966
chr1B%336299918%336299919,chr1B,336299918,336299919
chr1B%336300665%336300666,chr1B,336300665,336300666
chr1B%336300891%336300892,chr1B,336300891,336300892
chr1B%336301943%336301944,chr1B,336301943,336301944
chr1B%336458747%336458748,chr1B,336458747,336458748
chr1B%336458963%336458964,chr1B,336458963,336458964
chr1B%336629453%336629454,chr1B,336629453,336629454
chr1B%336740072%336740073,chr1B,336740072,336740073
chr1B%336741763%336741764,chr1B,336741763,336741764
chr1B%336745059%336745060,chr1B,336745059,336745060
chr1B%337384496%337384497,chr1B,337384496,337384497
chr1B%337384694%337384695,chr1B,337384694,337384695
chr1B%337385258%337385259,chr1B,337385258,337385259
chr1B%337385497%337385498,chr1B,337385497,337385498
chr1B%338317388%338317389,chr1B,338317388,338317389
chr1B%338329379%338329380,chr1B,338329379,338329380
chr1B%338331368%338331369,chr1B,338331368,338331369
chr1B%338331444%338331445,chr1B,338331444,338331445
chr1B%338331461%338331462,chr1B,338331461,338331462
chr1B%338331479%338331480,chr1B,338331479,338331480
chr1B%338331483%338331484,chr1B,338331483,338331484
chr1B%338503974%338503975,chr1B,338503974,338503975
chr1B%338504084%338504085,chr1B,338504084,338504085
chr1B%339070860%339070861,chr1B,339070860,339070861
chr1B%339072232%339072233,chr1B,339072232,339072233
chr1B%339553376%339553377,chr1B,339553376,339553377
chr1B%339553458%339553459,chr1B,339553458,339553459
chr1B%339553535%339553536,chr1B,339553535,339553536
chr1B%339553539%339553540,chr1B,339553539,339553540
chr1B%339553540%339553541,chr1B,339553540,339553541
chr1B%339719252%339719253,chr1B,339719252,339719253
chr1B%339719353%339719354,chr1B,339719353,339719354
chr1B%339723339%339723340,chr1B,339723339,339723340
chr1B%339829764%339829765,chr1B,339829764,339829765
chr1B%339830797%339830798,chr1B,339830797,339830798
chr1B%339830844%339830845,chr1B,339830844,339830845
chr1B%339855720%339855721,chr1B,339855720,339855721
chr1B%339861540%339861541,chr1B,339861540,339861541
chr1B%339861906%339861907,chr1B,339861906,339861907
chr1B%340465636%340465637,chr1B,340465636,340465637
chr1B%340465803%340465804,chr1B,340465803,340465804
chr1B%340467261%340467262,chr1B,340467261,340467262
chr1B%340468358%340468359,chr1B,340468358,340468359
chr1B%340534022%340534023,chr1B,340534022,340534023
chr1B%340772651%340772652,chr1B,340772651,340772652
chr1B%340773434%340773435,chr1B,340773434,340773435
chr1B%340773466%340773467,chr1B,340773466,340773467
chr1B%340773570%340773571,chr1B,340773570,340773571
chr1B%340900688%340900689,chr1B,340900688,340900689
chr1B%340900751%340900752,chr1B,340900751,340900752
chr1B%341119795%341119796,chr1B,341119795,341119796
chr1B%341120039%341120040,chr1B,341120039,341120040
chr1B%341120074%341120075,chr1B,341120074,341120075
chr1B%341120263%341120264,chr1B,341120263,341120264
chr1B%341956638%341956639,chr1B,341956638,341956639
chr1B%341956907%341956908,chr1B,341956907,341956908
chr1B%341957013%341957014,chr1B,341957013,341957014
chr1B%342198077%342198078,chr1B,342198077,342198078
chr1B%342198143%342198144,chr1B,342198143,342198144
chr1B%342198258%342198259,chr1B,342198258,342198259
chr1B%342290428%342290429,chr1B,342290428,342290429
chr1B%342290536%342290537,chr1B,342290536,342290537
chr1B%342291095%342291096,chr1B,342291095,342291096
chr1B%342423814%342423815,chr1B,342423814,342423815
chr1B%342424019%342424020,chr1B,342424019,342424020
chr1B%342424417%342424418,chr1B,342424417,342424418
chr1B%342424545%342424546,chr1B,342424545,342424546
chr1B%342425150%342425151,chr1B,342425150,342425151
chr1B%342425378%342425379,chr1B,342425378,342425379
chr1B%342425423%342425424,chr1B,342425423,342425424
chr1B%342425622%342425623,chr1B,342425622,342425623
chr1B%342429876%342429877,chr1B,342429876,342429877
chr1B%342430464%342430465,chr1B,342430464,342430465
chr1B%342430537%342430538,chr1B,342430537,342430538
chr1B%342430705%342430706,chr1B,342430705,342430706
chr1B%342430760%342430761,chr1B,342430760,342430761
chr1B%342573270%342573271,chr1B,342573270,342573271
chr1B%342863952%342863953,chr1B,342863952,342863953
chr1B%342864125%342864126,chr1B,342864125,342864126
chr1B%342864158%342864159,chr1B,342864158,342864159
chr1B%342864630%342864631,chr1B,342864630,342864631
chr1B%342865367%342865368,chr1B,342865367,342865368
chr1B%342865959%342865960,chr1B,342865959,342865960
chr1B%343898227%343898228,chr1B,343898227,343898228
chr1B%344241732%344241733,chr1B,344241732,344241733
chr1B%344242331%344242332,chr1B,344242331,344242332
chr1B%344242602%344242603,chr1B,344242602,344242603
chr1B%345574456%345574457,chr1B,345574456,345574457
chr1B%345574907%345574908,chr1B,345574907,345574908
chr1B%346672613%346672614,chr1B,346672613,346672614
chr1B%346819532%346819533,chr1B,346819532,346819533
chr1B%347019683%347019684,chr1B,347019683,347019684
chr1B%347335889%347335890,chr1B,347335889,347335890
chr1B%347335913%347335914,chr1B,347335913,347335914
chr1B%348127796%348127797,chr1B,348127796,348127797
chr1B%348128093%348128094,chr1B,348128093,348128094
chr1B%348128327%348128328,chr1B,348128327,348128328
chr1B%348128898%348128899,chr1B,348128898,348128899
chr1B%348129794%348129795,chr1B,348129794,348129795
chr1B%348284341%348284342,chr1B,348284341,348284342
chr1B%348286111%348286112,chr1B,348286111,348286112
chr1B%348315492%348315493,chr1B,348315492,348315493
chr1B%348315729%348315730,chr1B,348315729,348315730
chr1B%348842516%348842517,chr1B,348842516,348842517
chr1B%348844954%348844955,chr1B,348844954,348844955
chr1B%349168260%349168261,chr1B,349168260,349168261
chr1B%349169530%349169531,chr1B,349169530,349169531
chr1B%349171701%349171702,chr1B,349171701,349171702
chr1B%349171838%349171839,chr1B,349171838,349171839
chr1B%349172011%349172012,chr1B,349172011,349172012
chr1B%349853769%349853770,chr1B,349853769,349853770
chr1B%349855454%349855455,chr1B,349855454,349855455
chr1B%350193327%350193328,chr1B,350193327,350193328
chr1B%350194652%350194653,chr1B,350194652,350194653
chr1B%351604718%351604719,chr1B,351604718,351604719
chr1B%352345487%352345488,chr1B,352345487,352345488
chr1B%352345788%352345789,chr1B,352345788,352345789
chr1B%352445688%352445689,chr1B,352445688,352445689
chr1B%352454843%352454844,chr1B,352454843,352454844
chr1B%352455169%352455170,chr1B,352455169,352455170
chr1B%353196175%353196176,chr1B,353196175,353196176
chr1B%353196177%353196178,chr1B,353196177,353196178
chr1B%353428484%353428485,chr1B,353428484,353428485
chr1B%353432287%353432288,chr1B,353432287,353432288
chr1B%353736435%353736436,chr1B,353736435,353736436
chr1B%353749645%353749646,chr1B,353749645,353749646
chr1B%353749703%353749704,chr1B,353749703,353749704
chr1B%353749768%353749769,chr1B,353749768,353749769
chr1B%353750213%353750214,chr1B,353750213,353750214
chr1B%354102062%354102063,chr1B,354102062,354102063
chr1B%354102082%354102083,chr1B,354102082,354102083
chr1B%354584348%354584349,chr1B,354584348,354584349
chr1B%354584605%354584606,chr1B,354584605,354584606
chr1B%354585069%354585070,chr1B,354585069,354585070
chr1B%354585998%354585999,chr1B,354585998,354585999
chr1B%354587752%354587753,chr1B,354587752,354587753
chr1B%354697610%354697611,chr1B,354697610,354697611
chr1B%354698037%354698038,chr1B,354698037,354698038
chr1B%354698533%354698534,chr1B,354698533,354698534
chr1B%354698997%354698998,chr1B,354698997,354698998
chr1B%354701445%354701446,chr1B,354701445,354701446
chr1B%354702506%354702507,chr1B,354702506,354702507
chr1B%354702697%354702698,chr1B,354702697,354702698
chr1B%354964135%354964136,chr1B,354964135,354964136
chr1B%354964882%354964883,chr1B,354964882,354964883
chr1B%354965147%354965148,chr1B,354965147,354965148
chr1B%354965318%354965319,chr1B,354965318,354965319
chr1B%354972938%354972939,chr1B,354972938,354972939
chr1B%355210506%355210507,chr1B,355210506,355210507
chr1B%355210914%355210915,chr1B,355210914,355210915
chr1B%355511265%355511266,chr1B,355511265,355511266
chr1B%355673291%355673292,chr1B,355673291,355673292
chr1B%355673300%355673301,chr1B,355673300,355673301
chr1B%355707752%355707753,chr1B,355707752,355707753
chr1B%355725071%355725072,chr1B,355725071,355725072
chr1B%355725079%355725080,chr1B,355725079,355725080
chr1B%355725174%355725175,chr1B,355725174,355725175
chr1B%355725265%355725266,chr1B,355725265,355725266
chr1B%355991966%355991967,chr1B,355991966,355991967
chr1B%355992098%355992099,chr1B,355992098,355992099
chr1B%355992114%355992115,chr1B,355992114,355992115
chr1B%355992676%355992677,chr1B,355992676,355992677
chr1B%355992806%355992807,chr1B,355992806,355992807
chr1B%355992818%355992819,chr1B,355992818,355992819
chr1B%355992892%355992893,chr1B,355992892,355992893
chr1B%356538153%356538154,chr1B,356538153,356538154
chr1B%356538189%356538190,chr1B,356538189,356538190
chr1B%356542888%356542889,chr1B,356542888,356542889
chr1B%356776198%356776199,chr1B,356776198,356776199
chr1B%357582533%357582534,chr1B,357582533,357582534
chr1B%357582866%357582867,chr1B,357582866,357582867
chr1B%357583192%357583193,chr1B,357583192,357583193
chr1B%357583274%357583275,chr1B,357583274,357583275
chr1B%358525248%358525249,chr1B,358525248,358525249
chr1B%358590533%358590534,chr1B,358590533,358590534
chr1B%358595133%358595134,chr1B,358595133,358595134
chr1B%358595258%358595259,chr1B,358595258,358595259
chr1B%358595290%358595291,chr1B,358595290,358595291
chr1B%358596247%358596248,chr1B,358596247,358596248
chr1B%359013844%359013845,chr1B,359013844,359013845
chr1B%359408936%359408937,chr1B,359408936,359408937
chr1B%360077323%360077324,chr1B,360077323,360077324
chr1B%360363444%360363445,chr1B,360363444,360363445
chr1B%360363498%360363499,chr1B,360363498,360363499
chr1B%360369740%360369741,chr1B,360369740,360369741
chr1B%360370530%360370531,chr1B,360370530,360370531
chr1B%360370647%360370648,chr1B,360370647,360370648
chr1B%361046964%361046965,chr1B,361046964,361046965
chr1B%361109756%361109757,chr1B,361109756,361109757
chr1B%361417166%361417167,chr1B,361417166,361417167
chr1B%362586388%362586389,chr1B,362586388,362586389
chr1B%363116799%363116800,chr1B,363116799,363116800
chr1B%363116857%363116858,chr1B,363116857,363116858
chr1B%363143431%363143432,chr1B,363143431,363143432
chr1B%363143583%363143584,chr1B,363143583,363143584
chr1B%363340438%363340439,chr1B,363340438,363340439
chr1B%363341379%363341380,chr1B,363341379,363341380
chr1B%363554598%363554599,chr1B,363554598,363554599
chr1B%363556480%363556481,chr1B,363556480,363556481
chr1B%363556744%363556745,chr1B,363556744,363556745
chr1B%363559653%363559654,chr1B,363559653,363559654
chr1B%363559950%363559951,chr1B,363559950,363559951
chr1B%363769808%363769809,chr1B,363769808,363769809
chr1B%363769928%363769929,chr1B,363769928,363769929
chr1B%363770006%363770007,chr1B,363770006,363770007
chr1B%363780813%363780814,chr1B,363780813,363780814
chr1B%364149874%364149875,chr1B,364149874,364149875
chr1B%364157360%364157361,chr1B,364157360,364157361
chr1B%364515328%364515329,chr1B,364515328,364515329
chr1B%365318569%365318570,chr1B,365318569,365318570
chr1B%365321732%365321733,chr1B,365321732,365321733
chr1B%365321830%365321831,chr1B,365321830,365321831
chr1B%365322719%365322720,chr1B,365322719,365322720
chr1B%365323991%365323992,chr1B,365323991,365323992
chr1B%365333938%365333939,chr1B,365333938,365333939
chr1B%365335692%365335693,chr1B,365335692,365335693
chr1B%365349053%365349054,chr1B,365349053,365349054
chr1B%365349147%365349148,chr1B,365349147,365349148
chr1B%365349272%365349273,chr1B,365349272,365349273
chr1B%365579065%365579066,chr1B,365579065,365579066
chr1B%365579349%365579350,chr1B,365579349,365579350
chr1B%365579665%365579666,chr1B,365579665,365579666
chr1B%365581326%365581327,chr1B,365581326,365581327
chr1B%365582726%365582727,chr1B,365582726,365582727
chr1B%365718732%365718733,chr1B,365718732,365718733
chr1B%365721161%365721162,chr1B,365721161,365721162
chr1B%365723086%365723087,chr1B,365723086,365723087
chr1B%365723970%365723971,chr1B,365723970,365723971
chr1B%365724766%365724767,chr1B,365724766,365724767
chr1B%365725693%365725694,chr1B,365725693,365725694
chr1B%366016102%366016103,chr1B,366016102,366016103
chr1B%366016731%366016732,chr1B,366016731,366016732
chr1B%366016824%366016825,chr1B,366016824,366016825
chr1B%366016848%366016849,chr1B,366016848,366016849
chr1B%366018429%366018430,chr1B,366018429,366018430
chr1B%366025144%366025145,chr1B,366025144,366025145
chr1B%366032077%366032078,chr1B,366032077,366032078
chr1B%366429263%366429264,chr1B,366429263,366429264
chr1B%366925157%366925158,chr1B,366925157,366925158
chr1B%367573170%367573171,chr1B,367573170,367573171
chr1B%367909588%367909589,chr1B,367909588,367909589
chr1B%367922764%367922765,chr1B,367922764,367922765
chr1B%368716696%368716697,chr1B,368716696,368716697
chr1B%368718556%368718557,chr1B,368718556,368718557
chr1B%368718659%368718660,chr1B,368718659,368718660
chr1B%369586414%369586415,chr1B,369586414,369586415
chr1B%369586416%369586417,chr1B,369586416,369586417
chr1B%369586643%369586644,chr1B,369586643,369586644
chr1B%369586841%369586842,chr1B,369586841,369586842
chr1B%369586904%369586905,chr1B,369586904,369586905
chr1B%369587266%369587267,chr1B,369587266,369587267
chr1B%369735619%369735620,chr1B,369735619,369735620
chr1B%369738551%369738552,chr1B,369738551,369738552
chr1B%370523523%370523524,chr1B,370523523,370523524
chr1B%370523580%370523581,chr1B,370523580,370523581
chr1B%370524810%370524811,chr1B,370524810,370524811
chr1B%373526031%373526032,chr1B,373526031,373526032
chr1B%374154582%374154583,chr1B,374154582,374154583
chr1B%374154763%374154764,chr1B,374154763,374154764
chr1B%374155698%374155699,chr1B,374155698,374155699
chr1B%374162377%374162378,chr1B,374162377,374162378
chr1B%374162854%374162855,chr1B,374162854,374162855
chr1B%374163450%374163451,chr1B,374163450,374163451
chr1B%374163458%374163459,chr1B,374163458,374163459
chr1B%374163535%374163536,chr1B,374163535,374163536
chr1B%374163992%374163993,chr1B,374163992,374163993
chr1B%374164150%374164151,chr1B,374164150,374164151
chr1B%374164886%374164887,chr1B,374164886,374164887
chr1B%374164921%374164922,chr1B,374164921,374164922
chr1B%374164989%374164990,chr1B,374164989,374164990
chr1B%374171130%374171131,chr1B,374171130,374171131
chr1B%374171193%374171194,chr1B,374171193,374171194
chr1B%374173488%374173489,chr1B,374173488,374173489
chr1B%374173513%374173514,chr1B,374173513,374173514
chr1B%374173530%374173531,chr1B,374173530,374173531
chr1B%374487787%374487788,chr1B,374487787,374487788
chr1B%374616377%374616378,chr1B,374616377,374616378
chr1B%374617219%374617220,chr1B,374617219,374617220
chr1B%374622775%374622776,chr1B,374622775,374622776
chr1B%374745226%374745227,chr1B,374745226,374745227
chr1B%374745257%374745258,chr1B,374745257,374745258
chr1B%374745277%374745278,chr1B,374745277,374745278
chr1B%374745390%374745391,chr1B,374745390,374745391
chr1B%374745399%374745400,chr1B,374745399,374745400
chr1B%374745456%374745457,chr1B,374745456,374745457
chr1B%374745553%374745554,chr1B,374745553,374745554
chr1B%374745557%374745558,chr1B,374745557,374745558
chr1B%374745567%374745568,chr1B,374745567,374745568
chr1B%374746373%374746374,chr1B,374746373,374746374
chr1B%374746491%374746492,chr1B,374746491,374746492
chr1B%374746731%374746732,chr1B,374746731,374746732
chr1B%375263740%375263741,chr1B,375263740,375263741
chr1B%375656710%375656711,chr1B,375656710,375656711
chr1B%375657901%375657902,chr1B,375657901,375657902
chr1B%376101676%376101677,chr1B,376101676,376101677
chr1B%376794517%376794518,chr1B,376794517,376794518
chr1B%377200533%377200534,chr1B,377200533,377200534
chr1B%377513008%377513009,chr1B,377513008,377513009
chr1B%378208165%378208166,chr1B,378208165,378208166
chr1B%379203839%379203840,chr1B,379203839,379203840
chr1B%379203854%379203855,chr1B,379203854,379203855
chr1B%379204210%379204211,chr1B,379204210,379204211
chr1B%379394162%379394163,chr1B,379394162,379394163
chr1B%379394600%379394601,chr1B,379394600,379394601
chr1B%380086558%380086559,chr1B,380086558,380086559
chr1B%380087399%380087400,chr1B,380087399,380087400
chr1B%380087562%380087563,chr1B,380087562,380087563
chr1B%380089360%380089361,chr1B,380089360,380089361
chr1B%380090813%380090814,chr1B,380090813,380090814
chr1B%380091941%380091942,chr1B,380091941,380091942
chr1B%380401365%380401366,chr1B,380401365,380401366
chr1B%380401377%380401378,chr1B,380401377,380401378
chr1B%380401478%380401479,chr1B,380401478,380401479
chr1B%380401503%380401504,chr1B,380401503,380401504
