source,chr,start,end
chr1C%259319562%259319563,chr1C,259319562,259319562
chr1C%262607705%262607706,chr1C,262607705,262607705
chr1C%263835704%263835705,chr1C,263835704,263835704
chr1C%263836026%263836027,chr1C,263836026,263836026
chr1C%264196575%264196576,chr1C,264196575,264196575
chr1C%264196583%264196584,chr1C,264196583,264196583
chr1C%264196594%264196595,chr1C,264196594,264196594
chr1C%265549386%265549387,chr1C,265549386,265549386
chr1C%272003297%272003298,chr1C,272003297,272003297
chr1C%274632077%274632078,chr1C,274632077,274632077
chr1C%276402191%276402192,chr1C,276402191,276402191
chr1C%276870146%276870147,chr1C,276870146,276870146
chr1C%279102259%279102260,chr1C,279102259,279102259
chr1C%279813142%279813143,chr1C,279813142,279813142
chr1C%286140005%286140006,chr1C,286140005,286140005
chr1C%286192174%286192175,chr1C,286192174,286192174
chr1C%286192874%286192875,chr1C,286192874,286192874
chr1C%286193528%286193529,chr1C,286193528,286193528
chr1C%286193531%286193532,chr1C,286193531,286193531
chr1C%286193582%286193583,chr1C,286193582,286193582
chr1C%286193610%286193611,chr1C,286193610,286193610
chr1C%286841143%286841144,chr1C,286841143,286841143
chr1C%287268491%287268492,chr1C,287268491,287268491
chr1C%288298002%288298003,chr1C,288298002,288298002
chr1C%289989445%289989446,chr1C,289989445,289989445
chr1C%290126984%290126985,chr1C,290126984,290126984
chr1C%290436826%290436827,chr1C,290436826,290436826
chr1C%293703312%293703313,chr1C,293703312,293703312
chr1C%296609622%296609623,chr1C,296609622,296609622
chr1C%296610762%296610763,chr1C,296610762,296610762
chr1C%296861391%296861392,chr1C,296861391,296861391
chr1C%300253653%300253654,chr1C,300253653,300253653
chr1C%300253656%300253657,chr1C,300253656,300253656
chr1C%300253659%300253660,chr1C,300253659,300253659
chr1C%300253717%300253718,chr1C,300253717,300253717
chr1C%304431919%304431920,chr1C,304431919,304431919
chr1C%304431927%304431928,chr1C,304431927,304431927
chr1C%308890965%308890966,chr1C,308890965,308890965
chr1C%308980926%308980927,chr1C,308980926,308980926
chr1C%310592349%310592350,chr1C,310592349,310592349
chr1C%312605715%312605716,chr1C,312605715,312605715
chr1C%312605737%312605738,chr1C,312605737,312605737
chr1C%314854844%314854845,chr1C,314854844,314854844
chr1C%314857992%314857993,chr1C,314857992,314857992
chr1C%315365448%315365449,chr1C,315365448,315365448
chr1C%315871612%315871613,chr1C,315871612,315871612
chr1C%315897688%315897689,chr1C,315897688,315897688
chr1C%317640282%317640283,chr1C,317640282,317640282
chr1C%317640284%317640285,chr1C,317640284,317640284
chr1C%318075739%318075740,chr1C,318075739,318075739
chr1C%318110465%318110466,chr1C,318110465,318110465
chr1C%318139577%318139578,chr1C,318139577,318139577
chr1C%322653094%322653095,chr1C,322653094,322653094
chr1C%322653104%322653105,chr1C,322653104,322653104
chr1C%322983534%322983535,chr1C,322983534,322983534
chr1C%323925805%323925806,chr1C,323925805,323925805
chr1C%324201403%324201404,chr1C,324201403,324201403
chr1C%324375125%324375126,chr1C,324375125,324375125
chr1C%325599747%325599748,chr1C,325599747,325599747
chr1C%329681224%329681225,chr1C,329681224,329681224
chr1C%329694426%329694427,chr1C,329694426,329694426
chr1C%329974202%329974203,chr1C,329974202,329974202
chr1C%331908560%331908561,chr1C,331908560,331908560
chr1C%332047980%332047981,chr1C,332047980,332047980
chr1C%332048010%332048011,chr1C,332048010,332048010
chr1C%332819140%332819141,chr1C,332819140,332819140
chr1C%336936009%336936010,chr1C,336936009,336936009
chr1C%337024014%337024015,chr1C,337024014,337024014
chr1C%337024806%337024807,chr1C,337024806,337024806
chr1C%337025359%337025360,chr1C,337025359,337025359
chr1C%337025588%337025589,chr1C,337025588,337025588
chr1C%338814028%338814029,chr1C,338814028,338814028
chr1C%338814417%338814418,chr1C,338814417,338814417
chr1C%339995499%339995500,chr1C,339995499,339995499
chr1C%340004729%340004730,chr1C,340004729,340004729
chr1C%345627644%345627645,chr1C,345627644,345627644
chr1C%348339800%348339801,chr1C,348339800,348339800
chr1C%351353442%351353443,chr1C,351353442,351353442
chr1C%354780805%354780806,chr1C,354780805,354780805
chr1C%355634430%355634431,chr1C,355634430,355634430
chr1C%356738015%356738016,chr1C,356738015,356738015
chr1C%357334004%357334005,chr1C,357334004,357334004
chr1C%357341257%357341258,chr1C,357341257,357341257
chr1C%357343479%357343480,chr1C,357343479,357343479
chr1C%357345810%357345811,chr1C,357345810,357345810
chr1C%358592888%358592889,chr1C,358592888,358592888
chr1C%360524765%360524766,chr1C,360524765,360524765
chr1C%360524981%360524982,chr1C,360524981,360524981
chr1C%361371651%361371652,chr1C,361371651,361371651
chr1C%361872904%361872905,chr1C,361872904,361872904
chr1C%361908837%361908838,chr1C,361908837,361908837
chr1C%364527544%364527545,chr1C,364527544,364527544
chr1C%367436304%367436305,chr1C,367436304,367436304
chr1C%369875583%369875584,chr1C,369875583,369875583
chr1C%370079129%370079130,chr1C,370079129,370079129
chr1C%371668642%371668643,chr1C,371668642,371668642
chr1C%372591953%372591954,chr1C,372591953,372591953
chr1C%373982936%373982937,chr1C,373982936,373982936
chr1C%374401691%374401692,chr1C,374401691,374401691
chr1C%375932184%375932185,chr1C,375932184,375932184
chr1C%378182821%378182822,chr1C,378182821,378182821
chr1C%379162714%379162715,chr1C,379162714,379162714
chr1C%381054991%381054992,chr1C,381054991,381054991
chr1C%382489466%382489467,chr1C,382489466,382489466
chr1C%382726562%382726563,chr1C,382726562,382726562
chr1C%383541482%383541483,chr1C,383541482,383541482
chr1C%384989106%384989107,chr1C,384989106,384989106
chr1C%385097953%385097954,chr1C,385097953,385097953
chr1C%385098146%385098147,chr1C,385098146,385098146
chr1C%385098171%385098172,chr1C,385098171,385098171
chr1C%385501694%385501695,chr1C,385501694,385501694
chr1C%385903415%385903416,chr1C,385903415,385903415
chr1C%391771128%391771129,chr1C,391771128,391771128
chr1C%391772096%391772097,chr1C,391772096,391772096
chr1C%391800939%391800940,chr1C,391800939,391800939
chr1C%391846155%391846156,chr1C,391846155,391846155
chr1C%391846168%391846169,chr1C,391846168,391846168
chr1C%391847232%391847233,chr1C,391847232,391847232
chr1C%391869986%391869987,chr1C,391869986,391869986
chr1C%391904549%391904550,chr1C,391904549,391904549
chr1C%391908237%391908238,chr1C,391908237,391908237
chr1C%391909939%391909940,chr1C,391909939,391909939
chr1C%391970989%391970990,chr1C,391970989,391970989
chr1C%392129703%392129704,chr1C,392129703,392129703
chr1C%392180726%392180727,chr1C,392180726,392180726
chr1C%392183396%392183397,chr1C,392183396,392183396
chr1C%392187039%392187040,chr1C,392187039,392187039
chr1C%393421071%393421072,chr1C,393421071,393421071
chr1C%395611577%395611578,chr1C,395611577,395611577
chr1C%395612061%395612062,chr1C,395612061,395612061
chr1C%395939781%395939782,chr1C,395939781,395939781
chr1C%397140913%397140914,chr1C,397140913,397140913
chr1C%397242262%397242263,chr1C,397242262,397242262
chr1C%398248011%398248012,chr1C,398248011,398248011
chr1C%398981765%398981766,chr1C,398981765,398981765
chr1C%400724623%400724624,chr1C,400724623,400724623
chr1C%400960404%400960405,chr1C,400960404,400960404
chr1C%401700238%401700239,chr1C,401700238,401700238
chr1C%402426699%402426700,chr1C,402426699,402426699
chr1C%402454126%402454127,chr1C,402454126,402454126
chr1C%402475927%402475928,chr1C,402475927,402475927
chr1C%402475982%402475983,chr1C,402475982,402475982
chr1C%407058612%407058613,chr1C,407058612,407058612
chr1C%407059777%407059778,chr1C,407059777,407059777
chr1C%407059958%407059959,chr1C,407059958,407059958
chr1C%407060369%407060370,chr1C,407060369,407060369
chr1C%407081721%407081722,chr1C,407081721,407081721
chr1C%407081814%407081815,chr1C,407081814,407081814
chr1C%408820093%408820094,chr1C,408820093,408820093
chr1C%410761028%410761029,chr1C,410761028,410761028
chr1C%410786216%410786217,chr1C,410786216,410786216
chr1C%410808109%410808110,chr1C,410808109,410808109
chr1C%410808466%410808467,chr1C,410808466,410808466
chr1C%410809103%410809104,chr1C,410809103,410809103
chr1C%412176627%412176628,chr1C,412176627,412176627
chr1C%412192096%412192097,chr1C,412192096,412192096
chr1C%415275276%415275277,chr1C,415275276,415275276
chr1C%418060418%418060419,chr1C,418060418,418060418
chr1C%418060419%418060420,chr1C,418060419,418060419
chr1C%420736435%420736436,chr1C,420736435,420736435
chr1C%420736447%420736448,chr1C,420736447,420736447
chr1C%420856864%420856865,chr1C,420856864,420856864
chr1C%421339502%421339503,chr1C,421339502,421339502
chr1C%421419614%421419615,chr1C,421419614,421419614
chr1C%424862364%424862365,chr1C,424862364,424862364
chr1C%425150474%425150475,chr1C,425150474,425150474
chr1C%426619842%426619843,chr1C,426619842,426619842
chr1C%427497288%427497289,chr1C,427497288,427497288
chr1C%428363935%428363936,chr1C,428363935,428363935
chr1C%428446561%428446562,chr1C,428446561,428446561
chr1C%428676850%428676851,chr1C,428676850,428676850
chr1C%429615568%429615569,chr1C,429615568,429615568
chr1C%430388185%430388186,chr1C,430388185,430388185
chr1C%430395340%430395341,chr1C,430395340,430395340
chr1C%430581853%430581854,chr1C,430581853,430581853
chr1C%431318227%431318228,chr1C,431318227,431318227
chr1C%431516901%431516902,chr1C,431516901,431516901
chr1C%431519538%431519539,chr1C,431519538,431519538
chr1C%431527362%431527363,chr1C,431527362,431527362
chr1C%431661993%431661994,chr1C,431661993,431661993
chr1C%433216443%433216444,chr1C,433216443,433216443
chr1C%433223203%433223204,chr1C,433223203,433223203
chr1C%433754719%433754720,chr1C,433754719,433754719
chr1C%433833876%433833877,chr1C,433833876,433833876
chr1C%434008270%434008271,chr1C,434008270,434008270
chr1C%434008284%434008285,chr1C,434008284,434008284
chr1C%434286569%434286570,chr1C,434286569,434286569
chr1C%434286574%434286575,chr1C,434286574,434286574
chr1C%434293806%434293807,chr1C,434293806,434293806
chr1C%434332622%434332623,chr1C,434332622,434332622
chr1C%435741452%435741453,chr1C,435741452,435741452
chr1C%435741477%435741478,chr1C,435741477,435741477
chr1C%436567742%436567743,chr1C,436567742,436567742
chr1C%436567758%436567759,chr1C,436567758,436567758
chr1C%436651284%436651285,chr1C,436651284,436651284
chr1C%436651287%436651288,chr1C,436651287,436651287
chr1C%436652406%436652407,chr1C,436652406,436652406
chr1C%436652427%436652428,chr1C,436652427,436652427
chr1C%436706871%436706872,chr1C,436706871,436706871
chr1C%436706883%436706884,chr1C,436706883,436706883
chr1C%436706898%436706899,chr1C,436706898,436706898
chr1C%440247028%440247029,chr1C,440247028,440247028
chr1C%440254021%440254022,chr1C,440254021,440254021
chr1C%440254027%440254028,chr1C,440254027,440254027
chr1C%440830905%440830906,chr1C,440830905,440830905
chr1C%444658064%444658065,chr1C,444658064,444658064
chr1C%446512307%446512308,chr1C,446512307,446512307
chr1C%448622640%448622641,chr1C,448622640,448622640
chr1C%450729225%450729226,chr1C,450729225,450729225
chr1C%451449641%451449642,chr1C,451449641,451449641
chr1C%451464994%451464995,chr1C,451464994,451464994
chr1C%451466643%451466644,chr1C,451466643,451466643
chr1C%451527750%451527751,chr1C,451527750,451527750
chr1C%452270994%452270995,chr1C,452270994,452270994
chr1C%452295533%452295534,chr1C,452295533,452295533
chr1C%452582180%452582181,chr1C,452582180,452582180
chr1C%453675711%453675712,chr1C,453675711,453675711
chr1C%453803560%453803561,chr1C,453803560,453803560
chr1C%453804757%453804758,chr1C,453804757,453804757
chr1C%454851764%454851765,chr1C,454851764,454851764
chr1C%456330094%456330095,chr1C,456330094,456330094
chr1C%456330125%456330126,chr1C,456330125,456330125
chr1C%456332323%456332324,chr1C,456332323,456332323
chr1C%456477054%456477055,chr1C,456477054,456477054
chr1C%456753981%456753982,chr1C,456753981,456753981
chr1C%456923858%456923859,chr1C,456923858,456923858
chr1C%457053503%457053504,chr1C,457053503,457053503
chr1C%457126543%457126544,chr1C,457126543,457126543
chr1C%457259305%457259306,chr1C,457259305,457259305
chr1C%457263374%457263375,chr1C,457263374,457263374
chr1C%457267111%457267112,chr1C,457267111,457267111
chr1C%457267881%457267882,chr1C,457267881,457267881
chr1C%457766602%457766603,chr1C,457766602,457766602
chr1C%457767068%457767069,chr1C,457767068,457767068
chr1C%457767084%457767085,chr1C,457767084,457767084
chr1C%457767103%457767104,chr1C,457767103,457767103
chr1C%458056527%458056528,chr1C,458056527,458056527
chr1C%458056532%458056533,chr1C,458056532,458056532
chr1C%458666792%458666793,chr1C,458666792,458666792
chr1C%458903848%458903849,chr1C,458903848,458903848
chr1D%36660%36661,chr1D,36660,36660
chr1D%206727%206728,chr1D,206727,206727
chr1D%206749%206750,chr1D,206749,206749
chr1D%494933%494934,chr1D,494933,494933
chr1D%683682%683683,chr1D,683682,683682
chr1D%694481%694482,chr1D,694481,694481
chr1D%696962%696963,chr1D,696962,696962
chr1D%703037%703038,chr1D,703037,703037
chr1D%704987%704988,chr1D,704987,704987
chr1D%880929%880930,chr1D,880929,880929
chr1D%913706%913707,chr1D,913706,913706
chr1D%982519%982520,chr1D,982519,982519
chr1D%1052051%1052052,chr1D,1052051,1052051
chr1D%1067857%1067858,chr1D,1067857,1067857
chr1D%1089719%1089720,chr1D,1089719,1089719
chr1D%1117432%1117433,chr1D,1117432,1117432
chr1D%1121776%1121777,chr1D,1121776,1121776
chr1D%1208943%1208944,chr1D,1208943,1208943
chr1D%1208957%1208958,chr1D,1208957,1208957
chr1D%1769802%1769803,chr1D,1769802,1769802
chr1D%1781203%1781204,chr1D,1781203,1781203
chr1D%1938321%1938322,chr1D,1938321,1938321
chr1D%1939411%1939412,chr1D,1939411,1939411
chr1D%1939562%1939563,chr1D,1939562,1939562
chr1D%2010869%2010870,chr1D,2010869,2010869
chr1D%2011064%2011065,chr1D,2011064,2011064
chr1D%2013405%2013406,chr1D,2013405,2013405
chr1D%2077731%2077732,chr1D,2077731,2077731
chr1D%2078862%2078863,chr1D,2078862,2078862
chr1D%2081996%2081997,chr1D,2081996,2081996
chr1D%2083210%2083211,chr1D,2083210,2083210
chr1D%2083298%2083299,chr1D,2083298,2083298
chr1D%2197749%2197750,chr1D,2197749,2197749
chr1D%2197916%2197917,chr1D,2197916,2197916
chr1D%2198905%2198906,chr1D,2198905,2198905
chr1D%2199534%2199535,chr1D,2199534,2199534
chr1D%2199618%2199619,chr1D,2199618,2199618
chr1D%2762246%2762247,chr1D,2762246,2762246
chr1D%2764271%2764272,chr1D,2764271,2764271
chr1D%2768288%2768289,chr1D,2768288,2768288
chr1D%3671720%3671721,chr1D,3671720,3671720
chr1D%4315785%4315786,chr1D,4315785,4315785
chr1D%4464098%4464099,chr1D,4464098,4464098
chr1D%5238795%5238796,chr1D,5238795,5238795
chr1D%5653394%5653395,chr1D,5653394,5653394
chr1D%5655008%5655009,chr1D,5655008,5655008
chr1D%6220604%6220605,chr1D,6220604,6220604
chr1D%6908266%6908267,chr1D,6908266,6908266
chr1D%8006869%8006870,chr1D,8006869,8006869
chr1D%8061335%8061336,chr1D,8061335,8061335
chr1D%8168872%8168873,chr1D,8168872,8168872
chr1D%8725658%8725659,chr1D,8725658,8725658
chr1D%8740094%8740095,chr1D,8740094,8740094
chr1D%8740254%8740255,chr1D,8740254,8740254
chr1D%8740905%8740906,chr1D,8740905,8740905
chr1D%9075563%9075564,chr1D,9075563,9075563
chr1D%12452229%12452230,chr1D,12452229,12452229
chr1D%13600147%13600148,chr1D,13600147,13600147
chr1D%17467994%17467995,chr1D,17467994,17467994
chr1D%19636480%19636481,chr1D,19636480,19636480
chr1D%19636484%19636485,chr1D,19636484,19636484
chr1D%19636582%19636583,chr1D,19636582,19636582
chr1D%19636588%19636589,chr1D,19636588,19636588
chr1D%19636593%19636594,chr1D,19636593,19636593
chr1D%19715512%19715513,chr1D,19715512,19715512
chr1D%20340020%20340021,chr1D,20340020,20340020
chr1D%20745931%20745932,chr1D,20745931,20745931
chr1D%21777186%21777187,chr1D,21777186,21777186
chr1D%22170291%22170292,chr1D,22170291,22170291
chr1D%22170294%22170295,chr1D,22170294,22170294
chr1D%22201559%22201560,chr1D,22201559,22201559
chr1D%23087746%23087747,chr1D,23087746,23087746
chr1D%25287340%25287341,chr1D,25287340,25287340
chr1D%25298621%25298622,chr1D,25298621,25298621
chr1D%25887665%25887666,chr1D,25887665,25887665
chr1D%25919663%25919664,chr1D,25919663,25919663
chr1D%25954213%25954214,chr1D,25954213,25954213
chr1D%26013075%26013076,chr1D,26013075,26013075
chr1D%26674134%26674135,chr1D,26674134,26674134
chr1D%26674904%26674905,chr1D,26674904,26674904
chr1D%28887158%28887159,chr1D,28887158,28887158
chr1D%29683213%29683214,chr1D,29683213,29683213
chr1D%33557657%33557658,chr1D,33557657,33557657
chr1D%33560562%33560563,chr1D,33560562,33560562
chr1D%33617598%33617599,chr1D,33617598,33617598
chr1D%33617934%33617935,chr1D,33617934,33617934
chr1D%36027841%36027842,chr1D,36027841,36027841
chr1D%38111101%38111102,chr1D,38111101,38111101
chr1D%39297737%39297738,chr1D,39297737,39297737
chr1D%39299255%39299256,chr1D,39299255,39299255
chr1D%39352515%39352516,chr1D,39352515,39352515
chr1D%39834532%39834533,chr1D,39834532,39834532
chr1D%39834553%39834554,chr1D,39834553,39834553
chr1D%40294268%40294269,chr1D,40294268,40294268
chr1D%40312364%40312365,chr1D,40312364,40312364
chr1D%42345903%42345904,chr1D,42345903,42345903
chr1D%48498694%48498695,chr1D,48498694,48498694
chr1D%49663739%49663740,chr1D,49663739,49663739
chr1D%49663751%49663752,chr1D,49663751,49663751
chr1D%53244735%53244736,chr1D,53244735,53244735
chr1D%53244770%53244771,chr1D,53244770,53244770
chr1D%53244782%53244783,chr1D,53244782,53244782
chr1D%53244795%53244796,chr1D,53244795,53244795
chr1D%54284924%54284925,chr1D,54284924,54284924
chr1D%54288722%54288723,chr1D,54288722,54288722
chr1D%54293007%54293008,chr1D,54293007,54293007
chr1D%61605329%61605330,chr1D,61605329,61605329
chr1D%66456245%66456246,chr1D,66456245,66456245
chr1D%66470514%66470515,chr1D,66470514,66470514
chr1D%66483750%66483751,chr1D,66483750,66483750
chr1D%68200060%68200061,chr1D,68200060,68200060
chr1D%68211376%68211377,chr1D,68211376,68211376
chr1D%68211388%68211389,chr1D,68211388,68211388
chr1D%68996899%68996900,chr1D,68996899,68996899
chr1D%69003327%69003328,chr1D,69003327,69003327
chr1D%72792646%72792647,chr1D,72792646,72792646
chr1D%73471052%73471053,chr1D,73471052,73471052
chr1D%77613379%77613380,chr1D,77613379,77613379
chr1D%82404863%82404864,chr1D,82404863,82404863
chr1D%85958258%85958259,chr1D,85958258,85958258
chr1D%88502607%88502608,chr1D,88502607,88502607
chr1D%88502614%88502615,chr1D,88502614,88502614
chr1D%92399128%92399129,chr1D,92399128,92399128
chr1D%92401805%92401806,chr1D,92401805,92401805
chr1D%93046758%93046759,chr1D,93046758,93046758
chr1D%93051494%93051495,chr1D,93051494,93051494
chr1D%93080174%93080175,chr1D,93080174,93080174
chr1D%93080248%93080249,chr1D,93080248,93080248
chr1D%93569565%93569566,chr1D,93569565,93569565
chr1D%97182559%97182560,chr1D,97182559,97182559
chr1D%97182689%97182690,chr1D,97182689,97182689
chr1D%98844019%98844020,chr1D,98844019,98844019
chr1D%98844022%98844023,chr1D,98844022,98844022
chr1D%98844024%98844025,chr1D,98844024,98844024
chr1D%98844040%98844041,chr1D,98844040,98844040
chr1D%98844044%98844045,chr1D,98844044,98844044
chr1D%99317467%99317468,chr1D,99317467,99317467
chr1D%99576158%99576159,chr1D,99576158,99576158
chr1D%99610173%99610174,chr1D,99610173,99610173
chr1D%103198978%103198979,chr1D,103198978,103198978
chr1D%109874908%109874909,chr1D,109874908,109874908
chr1D%111090968%111090969,chr1D,111090968,111090968
chr1D%113452398%113452399,chr1D,113452398,113452398
chr1D%113454175%113454176,chr1D,113454175,113454175
chr1D%113472457%113472458,chr1D,113472457,113472457
chr1D%113473794%113473795,chr1D,113473794,113473794
chr1D%113485690%113485691,chr1D,113485690,113485690
chr1D%114423572%114423573,chr1D,114423572,114423572
chr1D%116081926%116081927,chr1D,116081926,116081926
chr1D%116419771%116419772,chr1D,116419771,116419771
chr1D%116419796%116419797,chr1D,116419796,116419796
chr1D%118066730%118066731,chr1D,118066730,118066730
chr1D%119338200%119338201,chr1D,119338200,119338200
chr1D%122335546%122335547,chr1D,122335546,122335546
chr1D%122338884%122338885,chr1D,122338884,122338884
chr1D%122362432%122362433,chr1D,122362432,122362432
chr1D%122388091%122388092,chr1D,122388091,122388091
chr1D%122546523%122546524,chr1D,122546523,122546523
chr1D%124463882%124463883,chr1D,124463882,124463882
chr1D%124472521%124472522,chr1D,124472521,124472521
chr1D%124472523%124472524,chr1D,124472523,124472523
chr1D%125207813%125207814,chr1D,125207813,125207813
chr1D%125208054%125208055,chr1D,125208054,125208054
chr1D%125220713%125220714,chr1D,125220713,125220713
chr1D%127369583%127369584,chr1D,127369583,127369583
chr1D%127611665%127611666,chr1D,127611665,127611665
chr1D%128283786%128283787,chr1D,128283786,128283786
chr1D%130280892%130280893,chr1D,130280892,130280892
chr1D%134810947%134810948,chr1D,134810947,134810947
chr1D%135408588%135408589,chr1D,135408588,135408588
chr1D%135427212%135427213,chr1D,135427212,135427212
chr1D%136122843%136122844,chr1D,136122843,136122843
chr1D%139050664%139050665,chr1D,139050664,139050664
chr1D%139102218%139102219,chr1D,139102218,139102218
chr1D%142705427%142705428,chr1D,142705427,142705427
chr1D%143072510%143072511,chr1D,143072510,143072510
chr1D%143078689%143078690,chr1D,143078689,143078689
chr1D%144603986%144603987,chr1D,144603986,144603986
chr1D%145127344%145127345,chr1D,145127344,145127344
chr1D%145389780%145389781,chr1D,145389780,145389780
chr1D%145880953%145880954,chr1D,145880953,145880953
chr1D%146158516%146158517,chr1D,146158516,146158516
chr1D%146184002%146184003,chr1D,146184002,146184002
chr1D%146196959%146196960,chr1D,146196959,146196959
chr1D%146197012%146197013,chr1D,146197012,146197012
chr1D%146197044%146197045,chr1D,146197044,146197044
chr1D%148896734%148896735,chr1D,148896734,148896734
chr1D%149688888%149688889,chr1D,149688888,149688888
chr1D%149688927%149688928,chr1D,149688927,149688927
chr1D%149696543%149696544,chr1D,149696543,149696543
chr1D%150992567%150992568,chr1D,150992567,150992567
chr1D%151240023%151240024,chr1D,151240023,151240023
chr1D%151282456%151282457,chr1D,151282456,151282456
chr1D%151282552%151282553,chr1D,151282552,151282552
chr1D%151314385%151314386,chr1D,151314385,151314385
chr1D%152600794%152600795,chr1D,152600794,152600794
chr1D%152600811%152600812,chr1D,152600811,152600811
chr1D%152600813%152600814,chr1D,152600813,152600813
chr1D%153045474%153045475,chr1D,153045474,153045474
chr1D%153210372%153210373,chr1D,153210372,153210372
chr1D%153238736%153238737,chr1D,153238736,153238736
chr1D%153238737%153238738,chr1D,153238737,153238737
chr1D%156108868%156108869,chr1D,156108868,156108868
chr1D%161527233%161527234,chr1D,161527233,161527233
chr1D%161527455%161527456,chr1D,161527455,161527455
chr1D%167252403%167252404,chr1D,167252403,167252403
chr1D%167252406%167252407,chr1D,167252406,167252406
chr1D%167252408%167252409,chr1D,167252408,167252408
chr1D%168391334%168391335,chr1D,168391334,168391334
chr1D%168391355%168391356,chr1D,168391355,168391355
chr1D%168391358%168391359,chr1D,168391358,168391358
chr1D%168391440%168391441,chr1D,168391440,168391440
chr1D%171574921%171574922,chr1D,171574921,171574921
chr1D%173531303%173531304,chr1D,173531303,173531303
chr1D%173531304%173531305,chr1D,173531304,173531304
chr1D%173562050%173562051,chr1D,173562050,173562050
chr1D%175030738%175030739,chr1D,175030738,175030738
chr1D%175043058%175043059,chr1D,175043058,175043058
chr1D%176805421%176805422,chr1D,176805421,176805421
chr1D%181440221%181440222,chr1D,181440221,181440221
chr1D%181452252%181452253,chr1D,181452252,181452252
chr1D%181452258%181452259,chr1D,181452258,181452258
chr1D%181452262%181452263,chr1D,181452262,181452262
chr1D%181452276%181452277,chr1D,181452276,181452276
chr1D%181452348%181452349,chr1D,181452348,181452348
chr1D%181452355%181452356,chr1D,181452355,181452355
chr1D%181453417%181453418,chr1D,181453417,181453417
chr1D%181455416%181455417,chr1D,181455416,181455416
chr1D%181816994%181816995,chr1D,181816994,181816994
chr1D%181817043%181817044,chr1D,181817043,181817043
chr1D%181828157%181828158,chr1D,181828157,181828157
chr1D%181834062%181834063,chr1D,181834062,181834062
chr1D%181834978%181834979,chr1D,181834978,181834978
chr1D%181874188%181874189,chr1D,181874188,181874188
chr1D%182741083%182741084,chr1D,182741083,182741083
chr1D%182741085%182741086,chr1D,182741085,182741085
chr1D%182741103%182741104,chr1D,182741103,182741103
chr1D%184863779%184863780,chr1D,184863779,184863779
chr1D%184863788%184863789,chr1D,184863788,184863788
chr1D%184874693%184874694,chr1D,184874693,184874693
chr1D%188960128%188960129,chr1D,188960128,188960128
chr1D%189331705%189331706,chr1D,189331705,189331705
chr1D%189428516%189428517,chr1D,189428516,189428516
chr1D%189573866%189573867,chr1D,189573866,189573866
chr1D%189714274%189714275,chr1D,189714274,189714274
chr1D%189714368%189714369,chr1D,189714368,189714368
chr1D%191374823%191374824,chr1D,191374823,191374823
chr1D%191652085%191652086,chr1D,191652085,191652085
chr1D%191666309%191666310,chr1D,191666309,191666309
chr1D%191666334%191666335,chr1D,191666334,191666334
chr1D%191960343%191960344,chr1D,191960343,191960343
chr1D%192695015%192695016,chr1D,192695015,192695015
chr1D%193856760%193856761,chr1D,193856760,193856760
chr1D%193856775%193856776,chr1D,193856775,193856775
chr1D%193859695%193859696,chr1D,193859695,193859695
chr1D%195171395%195171396,chr1D,195171395,195171395
chr1D%195188751%195188752,chr1D,195188751,195188751
chr1D%195188756%195188757,chr1D,195188756,195188756
chr1D%195261359%195261360,chr1D,195261359,195261359
chr1D%198947823%198947824,chr1D,198947823,198947823
chr1D%198949340%198949341,chr1D,198949340,198949340
chr1D%203401272%203401273,chr1D,203401272,203401272
chr1D%203401277%203401278,chr1D,203401277,203401277
chr1D%203407886%203407887,chr1D,203407886,203407886
chr1D%203407935%203407936,chr1D,203407935,203407935
chr1D%203605406%203605407,chr1D,203605406,203605406
chr1D%203621136%203621137,chr1D,203621136,203621136
chr1D%205135614%205135615,chr1D,205135614,205135614
chr1D%207824353%207824354,chr1D,207824353,207824353
chr1D%207824358%207824359,chr1D,207824358,207824358
chr1D%207847972%207847973,chr1D,207847972,207847972
chr1D%207850113%207850114,chr1D,207850113,207850113
chr1D%207850220%207850221,chr1D,207850220,207850220
chr1D%209190469%209190470,chr1D,209190469,209190469
chr1D%209192040%209192041,chr1D,209192040,209192040
chr1D%216247438%216247439,chr1D,216247438,216247438
chr1D%216247445%216247446,chr1D,216247445,216247445
chr1D%216560957%216560958,chr1D,216560957,216560957
chr1D%217216984%217216985,chr1D,217216984,217216984
chr1D%217232320%217232321,chr1D,217232320,217232320
chr1D%217232355%217232356,chr1D,217232355,217232355
chr1D%217232358%217232359,chr1D,217232358,217232358
chr1D%217327722%217327723,chr1D,217327722,217327722
chr1D%217350573%217350574,chr1D,217350573,217350573
chr1D%217354298%217354299,chr1D,217354298,217354298
chr1D%217366067%217366068,chr1D,217366067,217366067
chr1D%217367001%217367002,chr1D,217367001,217367001
chr1D%220853431%220853432,chr1D,220853431,220853431
chr1D%220871693%220871694,chr1D,220871693,220871693
chr1D%223536699%223536700,chr1D,223536699,223536699
chr1D%224869159%224869160,chr1D,224869159,224869159
chr1D%224917266%224917267,chr1D,224917266,224917266
chr1D%224979940%224979941,chr1D,224979940,224979940
chr1D%230040714%230040715,chr1D,230040714,230040714
chr1D%230041075%230041076,chr1D,230041075,230041075
chr1D%230041077%230041078,chr1D,230041077,230041077
chr1D%230042124%230042125,chr1D,230042124,230042124
chr1D%230042557%230042558,chr1D,230042557,230042557
chr1D%230042674%230042675,chr1D,230042674,230042674
