source,chr,start,end
chr4D%167600893%167600937,chr4C,63892099,63892143
chr4D%167600475%167600519,chr4D,167600475,167600519
chr4D%167599350%167599394,chr4D,167599350,167599394
chr4D%167600487%167600531,chr4D,167600487,167600531
chr4D%167768882%167768926,chr4D,167768882,167768926
chr4D%167312635%167312679,chr4D,167312635,167312679
chr4D%167242750%167242794,chr4D,167242750,167242794
chr4D%167768930%167768974,chr4D,167768930,167768974
chr4D%167602365%167602409,chr4D,167602365,167602409
chr4D%167337304%167337348,chr4D,167337304,167337348
chr4D%167242756%167242800,chr4D,167242756,167242800
chr4D%167328269%167328313,chr4D,167328269,167328313
chr4D%167328269%167328313,chr4D,165713086,165713043
chr4D%167328269%167328313,chr4D,170668370,170668327
chr4D%167600950%167600994,chr4D,167600950,167600994
chr4D%167599491%167599535,chr4D,167599491,167599535
chr4D%167525251%167525295,chr4D,167525251,167525295
chr4D%167310715%167310759,chr4D,167310715,167310759
chr4D%167449290%167449334,chr4D,167449290,167449334
chr4D%167764240%167764284,chr4D,167764240,167764284
chr4D%167173778%167173822,chr4D,167173778,167173822
chr4D%167600944%167600988,chr4D,167600944,167600988
chr4D%168099348%168099392,chr4D,168099348,168099392
chr4D%168108888%168108932,chr4D,168108888,168108932
chr4D%168131502%168131546,chr4D,168131502,168131546
chr4D%168252544%168252588,chr4D,168252544,168252588
chr4D%168700986%168701030,chr4D,168700986,168701030
chr4D%168700992%168701036,chr4D,168700992,168701036
chr4D%168700998%168701042,chr4D,168700998,168701042
chr4D%168990781%168990825,chr4D,168990781,168990825
chr4D%168990793%168990837,chr4D,168990793,168990837
chr4D%168990888%168990932,chr4D,168990888,168990932
chr4D%168990897%168990941,chr4D,168990897,168990941
chr4D%168990907%168990951,chr4D,168990907,168990951
chr4D%168990913%168990957,chr4D,168990913,168990957
chr4D%168990919%168990963,chr4D,168990919,168990963
chr4D%168990925%168990969,chr4D,168990925,168990969
chr4D%168991024%168991068,chr4D,168991024,168991068
chr4D%168991090%168991134,chr4D,168991090,168991134
chr4D%168991096%168991140,chr4D,168991096,168991140
chr4D%168992371%168992415,chr4D,168992371,168992415
chr4D%168992813%168992857,chr4D,168992813,168992857
chr4D%168992994%168993038,chr4D,168992994,168993038
chr4D%204476420%204476464,chr4D,204476420,204476464
chr4D%204476514%204476558,chr4D,204476514,204476558
chr4D%204257050%204257094,chr4D,204257050,204257094
chr4D%204253934%204253978,chr4D,204253934,204253978
chr4D%204978515%204978559,chr4D,204978515,204978559
chr4D%204351093%204351137,chr4D,204351093,204351137
chr4D%204692047%204692091,chr4D,204692047,204692091
chr4D%204352023%204352067,chr4D,204352023,204352067
chr4D%204320061%204320105,chr4D,204320061,204320105
chr4D%204476027%204476071,chr4D,204476027,204476071
chr4D%204882594%204882638,chr4D,204882594,204882638
chr4D%204091207%204091251,chr4D,204091207,204091251
chr4D%204351347%204351391,chr4D,204351347,204351391
chr4D%204351341%204351385,chr4D,204351341,204351385
chr4D%204255409%204255453,chr4D,204255409,204255453
chr4D%204271199%204271243,chr4D,204271199,204271243
chr4D%204253952%204253996,chr4D,204253952,204253996
chr4D%204480998%204481042,chr4D,204480998,204481042
chr4D%204476508%204476552,chr4D,204476508,204476552
chr4D%204980079%204980123,chr4D,204980079,204980123
chr4D%204692150%204692194,chr4D,204692150,204692194
chr4D%204695501%204695545,chr4D,204695501,204695545
chr4D%204255204%204255248,chr4D,204255204,204255248
chr4D%204769263%204769307,chr4D,204769263,204769307
chr4D%204083658%204083702,chr4D,204083658,204083702
chr4D%204475096%204475140,chr4D,204475096,204475140
chr4D%204538884%204538928,chr4D,204538884,204538928
chr4D%204351335%204351379,chr4D,204351335,204351379
chr4D%204693157%204693201,chr4D,204693157,204693201
chr4D%204928695%204928739,chr4D,204928695,204928739
chr4D%204253946%204253990,chr4D,204253946,204253990
chr4D%204083670%204083714,chr4D,204083670,204083714
chr4D%204533689%204533733,chr4D,204533689,204533733
chr4D%214968328%214968372,chr4D,214968328,214968372
chr4D%214544667%214544711,chr4D,214544667,214544711
chr4D%214776771%214776815,chr4D,214776771,214776815
chr4D%214096779%214096823,chr4D,214096779,214096823
chr4D%214544661%214544705,chr4D,214544661,214544705
chr4D%214766639%214766683,chr4D,214766639,214766683
chr4D%214258125%214258169,chr4D,214258125,214258169
chr4D%214595653%214595697,chr4D,214595653,214595697
chr4D%214304696%214304740,chr4D,214304696,214304740
chr4D%214521325%214521369,chr4D,214521325,214521369
chr4D%214519965%214520009,chr4D,214519965,214520009
chr4D%214743150%214743194,chr4D,214743150,214743194
chr4D%214743403%214743447,chr4D,214743403,214743447
chr4D%214743156%214743200,chr4D,214743156,214743200
chr4D%214544527%214544571,chr4D,214544527,214544571
chr4D%214245122%214245166,chr4D,214245122,214245166
chr4D%214595647%214595691,chr4D,214595647,214595691
chr4D%214742467%214742511,chr4D,214742467,214742511
chr4D%214489127%214489171,chr4D,214489127,214489171
chr4D%214748871%214748915,chr4D,214748871,214748915
chr4D%214299043%214299087,chr4D,214299043,214299087
chr4D%214521331%214521375,chr4D,214521331,214521375
chr4D%214547929%214547973,chr4D,214547929,214547973
chr4D%214544740%214544784,chr4D,214544740,214544784
chr4D%214743111%214743155,chr4D,214743111,214743155
chr4D%214738807%214738851,chr4D,214738807,214738851
chr4D%214742473%214742517,chr4D,214742473,214742517
chr4D%214953619%214953663,chr4D,214953619,214953663
chr4D%313639970%313640014,chr4D,313639970,313640014
chr4D%313490316%313490360,chr4D,313490316,313490360
chr4D%313184154%313184198,chr4D,313184154,313184198
chr4D%313643842%313643886,chr4D,313643842,313643886
chr4D%313642114%313642158,chr4D,313642114,313642158
chr4D%313183631%313183675,chr4D,313183631,313183675
chr4D%313642120%313642164,chr4D,313642120,313642164
chr4D%313643929%313643973,chr4D,313643929,313643973
chr4D%313182641%313182685,chr4D,313182641,313182685
chr4D%313184103%313184147,chr4D,313184103,313184147
chr4D%313643991%313644035,chr4D,313643991,313644035
chr4D%313184677%313184721,chr4D,313184677,313184721
chr4D%313643228%313643272,chr4D,313643228,313643272
chr4D%313642132%313642176,chr4D,313642132,313642176
chr4D%313184470%313184514,chr4D,313184470,313184514
chr4D%313643836%313643880,chr4D,313643836,313643880
chr4D%313641387%313641431,chr4D,313641387,313641431
chr4D%313639604%313639648,chr4D,313639604,313639648
chr4D%313182654%313182698,chr4D,313182654,313182698
chr4D%313183778%313183822,chr4D,313183778,313183822
chr4D%313184109%313184153,chr4D,313184109,313184153
chr4D%313183257%313183301,chr4D,313183257,313183301
chr4D%313182963%313183007,chr4D,313182963,313183007
chr4D%313639964%313640008,chr4D,313639964,313640008
chr4D%313642126%313642170,chr4D,313642126,313642170
chr4D%313490298%313490342,chr4D,313490298,313490342
chr4D%313639598%313639642,chr4D,313639598,313639642
chr4D%313606940%313606984,chr4D,313606940,313606984
chr4D%313641393%313641437,chr4D,313641393,313641437
chr4D%313645078%313645122,chr4D,313645078,313645122
chr4D%313606946%313606990,chr4D,313606946,313606990
chr4D%313185092%313185136,chr4D,313185092,313185136
chr4D%313293353%313293397,chr4D,313293353,313293397
chr4D%313645130%313645174,chr4D,313645130,313645174
chr4D%313643997%313644041,chr4D,313643997,313644041
chr4D%313250727%313250771,chr4D,313250727,313250771
chr4D%313250727%313250771,chr4D,313254796,313254839
chr4D%313490274%313490318,chr4D,313490274,313490318
chr4D%313184097%313184141,chr4D,313184097,313184141
chr5A%11271303%11271347,chr5A,11271303,11271347
chr5A%11497738%11497782,chr5A,11497738,11497782
chr5A%11691485%11691529,chr5A,11691485,11691529
chr5A%11264025%11264069,chr5A,11264025,11264069
chr5A%11269666%11269710,chr5A,11269666,11269710
chr5A%11844401%11844445,chr5A,11844401,11844445
chr5A%11707346%11707390,chr5A,11707346,11707390
chr5A%11844600%11844644,chr5A,11844600,11844644
chr5A%11327387%11327431,chr5A,11327387,11327431
chr5A%11271291%11271335,chr5A,11271291,11271335
chr5A%11869242%11869286,chr5A,11869242,11869286
chr5A%11638011%11638055,chr5A,11638011,11638055
chr5A%11497726%11497770,chr5A,11497726,11497770
chr5A%11956582%11956626,chr5A,11956582,11956626
chr5A%11697106%11697150,chr5A,11697106,11697150
chr5A%11636090%11636134,chr5A,11636090,11636134
chr5A%11876773%11876817,chr5A,11876773,11876817
chr5A%11009058%11009102,chr5A,11009058,11009102
chr5A%11697112%11697156,chr5A,11697112,11697156
chr5A%11733679%11733723,chr5A,11733679,11733723
chr5A%11877263%11877307,chr5A,11877263,11877307
chr5A%11845030%11845074,chr5A,11845030,11845074
chr5A%11733567%11733611,chr5A,11733567,11733611
chr5A%11926436%11926480,chr5A,11926436,11926480
chr5A%11271164%11271208,chr5A,11271164,11271208
chr5A%11587993%11588037,chr5A,11587993,11588037
chr5A%227320379%227320423,chr5A,227320379,227320423
chr5A%227320385%227320429,chr5A,227320385,227320429
chr5A%227320773%227320817,chr5A,227320773,227320817
chr5A%232250166%232250210,chr5A,232250166,232250210
chr5A%232250166%232250210,chr5D,196156255,196156299
chr5A%232250240%232250284,chr5A,232250240,232250284
chr5A%232250246%232250290,chr5A,232250246,232250290
chr5A%232586885%232586929,chr5A,232586885,232586929
chr5A%232586891%232586935,chr5A,232586891,232586935
chr5A%232675463%232675507,chr5A,232675463,232675507
chr5A%232675469%232675513,chr5A,232675469,232675513
chr5A%232675475%232675519,chr5A,232675475,232675519
chr5A%232675481%232675525,chr5A,232675481,232675525
chr5A%232675804%232675848,chr5A,232675804,232675848
chr5A%232675930%232675974,chr5A,232675930,232675974
chr5A%232812519%232812563,chr5A,232812519,232812563
chr5A%232812525%232812569,chr5A,232812525,232812569
chr5A%232817587%232817631,chr5A,232817587,232817631
chr5A%232817593%232817637,chr5A,232817593,232817637
chr5A%235202559%235202603,chr5A,235202559,235202603
chr5A%235202589%235202633,chr5A,235202589,235202633
chr5A%235355056%235355100,chr5A,235355056,235355100
chr5A%235355056%235355100,chr5D,197881344,197881303
chr5A%235356646%235356690,chr5A,235356646,235356690
chr5A%235356646%235356690,chr5D,197879788,197879744
chr5A%235356652%235356696,chr5A,235356652,235356696
chr5A%235356652%235356696,chr5D,197879782,197879740
chr5A%235431164%235431208,chr5A,235431164,235431208
chr5A%235431164%235431208,chr5D,197823003,197822961
chr5A%235431170%235431214,chr5A,235431170,235431214
chr5A%235431170%235431214,chr5D,197822999,197822956
chr5A%235431170%235431214,chr5D,197880094,197880053
chr5A%235570380%235570424,chr5A,235570380,235570424
chr5A%235693728%235693772,chr5A,235693728,235693772
chr5A%235693734%235693778,chr5A,235693734,235693778
chr5A%235694465%235694509,chr5A,235694465,235694509
chr5A%235752837%235752881,chr5A,235752837,235752881
chr5A%235752843%235752887,chr5A,235752843,235752887
chr5A%235752849%235752893,chr5A,235752849,235752893
chr5A%235752855%235752899,chr5A,235752855,235752899
chr5A%235752861%235752905,chr5A,235752861,235752905
chr5A%235752952%235752996,chr5A,235752952,235752996
chr5A%235752958%235753002,chr5A,235752958,235753002
chr5A%235753031%235753075,chr5A,235753031,235753075
chr5A%235753037%235753081,chr5A,235753037,235753081
chr5A%235754983%235755027,chr5A,235754983,235755027
chr5A%235944362%235944406,chr5A,235944362,235944406
chr5A%235944368%235944412,chr5A,235944368,235944412
chr5A%235944960%235945004,chr5A,235944960,235945004
chr5A%235944966%235945010,chr5A,235944966,235945010
chr5A%235944972%235945016,chr5A,235944972,235945016
chr5A%235945433%235945477,chr5A,235945433,235945477
chr5A%235945439%235945483,chr5A,235945439,235945483
chr5A%235945445%235945489,chr5A,235945445,235945489
chr5A%235945451%235945495,chr5A,235945451,235945495
chr5A%235945457%235945501,chr5A,235945457,235945501
chr5A%235945481%235945525,chr5A,235945481,235945525
chr5A%240659185%240659229,chr5A,240659185,240659229
chr5A%240672829%240672873,chr5A,240672829,240672873
chr5A%240672835%240672879,chr5A,240672835,240672879
chr5A%240933687%240933731,chr5A,240933687,240933731
chr5A%241126925%241126969,chr5A,241126925,241126969
chr5A%241126925%241126969,chr5D,203422399,203422356
chr5A%241126931%241126975,chr5A,241126931,241126975
chr5A%241126931%241126975,chr5D,203422393,203422349
chr5A%241130504%241130548,chr5A,241130504,241130548
chr5A%241130504%241130548,chr5D,203368167,203368123
chr5A%241130510%241130554,chr5A,241130510,241130554
chr5A%241130510%241130554,chr5D,203368161,203368119
chr5A%241130516%241130560,chr5A,241130516,241130560
chr5C%38427859%38427903,chr5C,38427859,38427903
chr5C%38427859%38427903,chr5C,38583430,38583469
chr5D%3781357%3781401,chr5D,3781357,3781401
chr5D%3737033%3737077,chr5D,3737033,3737077
chr5D%3249965%3250009,chr5D,3249965,3250009
chr5D%3774572%3774616,chr5D,3774572,3774616
chr5D%3401960%3402004,chr5D,3401960,3402004
chr5D%3404745%3404789,chr5D,3404745,3404789
chr5D%3401978%3402022,chr5D,3401978,3402022
chr5D%3380606%3380650,chr5D,3380606,3380650
chr5D%3745304%3745348,chr5D,3745304,3745348
chr5D%3386156%3386200,chr5D,3386156,3386200
chr5D%3356975%3357019,chr5D,3356975,3357019
chr5D%3745245%3745289,chr5D,3745245,3745289
chr5D%3249947%3249991,chr5D,3249947,3249991
chr5D%3404156%3404200,chr5D,3404156,3404200
chr5D%3731954%3731998,chr5D,3731954,3731998
chr5D%3401797%3401841,chr5D,3401797,3401841
chr5D%3732751%3732795,chr5D,3732751,3732795
chr5D%3737686%3737730,chr5D,3737686,3737730
chr5D%3361396%3361440,chr5D,3361396,3361440
chr5D%3713680%3713724,chr5D,3713680,3713724
chr5D%3401984%3402028,chr5D,3401984,3402028
chr5D%3380618%3380662,chr5D,3380618,3380662
chr5D%3404417%3404461,chr5D,3404417,3404461
chr5D%3404429%3404473,chr5D,3404429,3404473
chr5D%3730585%3730629,chr5D,3730585,3730629
chr5D%3725749%3725793,chr5D,3725749,3725793
chr5D%3386923%3386967,chr5D,3386923,3386967
chr5D%3384839%3384883,chr5D,3384839,3384883
chr5D%3715356%3715400,chr5D,3715356,3715400
chr5D%3713840%3713884,chr5D,3713840,3713884
chr5D%3730611%3730655,chr5D,3730611,3730655
chr5D%3401966%3402010,chr5D,3401966,3402010
chr5D%3380594%3380638,chr5D,3380594,3380638
chr5D%3709056%3709100,chr5D,3709056,3709100
chr5D%30067941%30067985,chr5D,30067941,30067985
chr5D%30067947%30067991,chr5D,30067947,30067991
chr5D%30067953%30067997,chr5D,30067953,30067997
chr5D%30105211%30105255,chr5D,30105211,30105255
chr5D%30105377%30105421,chr5D,30105377,30105421
chr5D%30105383%30105427,chr5D,30105383,30105427
chr5D%30105389%30105433,chr5D,30105389,30105433
chr5D%30105395%30105439,chr5D,30105395,30105439
chr5D%30221206%30221250,chr5D,30221206,30221250
chr5D%30408705%30408749,chr5D,30408705,30408749
chr5D%30408711%30408755,chr5D,30408711,30408755
chr5D%31826149%31826193,chr5D,31826149,31826193
chr5D%31993625%31993669,chr5D,31993625,31993669
chr5D%31990297%31990341,chr5D,31990297,31990341
chr5D%31992966%31993010,chr5D,31992966,31993010
chr5D%31448922%31448966,chr5D,31448922,31448966
chr5D%31990303%31990347,chr5D,31990303,31990347
chr5D%31407693%31407737,chr5D,31407693,31407737
chr5D%31407693%31407737,chr5D,155551382,155551337
chr5D%31992903%31992947,chr5D,31992903,31992947
chr5D%31995549%31995593,chr5D,31995549,31995593
chr5D%31993378%31993422,chr5D,31993378,31993422
chr5D%31990622%31990666,chr5D,31990622,31990666
chr5D%31988796%31988840,chr5D,31988796,31988840
chr5D%31448910%31448954,chr5D,31448910,31448954
chr5D%31991103%31991147,chr5D,31991103,31991147
chr5D%31991516%31991560,chr5D,31991516,31991560
chr5D%31993631%31993675,chr5D,31993631,31993675
chr5D%31884614%31884658,chr5D,31884614,31884658
chr5D%31669404%31669448,chr5D,31669404,31669448
chr5D%31995652%31995696,chr5D,31995652,31995696
chr5D%31992939%31992983,chr5D,31992939,31992983
chr5D%31995646%31995690,chr5D,31995646,31995690
chr5D%31914818%31914862,chr5D,31914818,31914862
chr5D%31974446%31974490,chr5D,31974446,31974490
chr5D%31993384%31993428,chr5D,31993384,31993428
chr5D%31991830%31991874,chr5D,31991830,31991874
chr5D%31828742%31828786,chr5D,31828742,31828786
chr5D%31991915%31991959,chr5D,31991915,31991959
chr5D%31202160%31202204,chr5D,31202160,31202204
chr5D%31826171%31826215,chr5D,31826171,31826215
chr5D%31470299%31470343,chr5D,31470299,31470343
chr5D%31470299%31470343,chr5D,31553124,31553168
chr5D%31470299%31470343,chr5D,31588008,31588052
chr5D%31992891%31992935,chr5D,31992891,31992935
chr5D%31991522%31991566,chr5D,31991522,31991566
chr5D%31884608%31884652,chr5D,31884608,31884652
chr5D%31669410%31669454,chr5D,31669410,31669454
chr5D%31993313%31993357,chr5D,31993313,31993357
chr5D%32879461%32879505,chr5D,32879461,32879505
chr5D%32016401%32016445,chr5D,32016401,32016445
chr5D%32016413%32016457,chr5D,32016413,32016457
chr5D%32418023%32418067,chr5D,32418023,32418067
chr5D%32819525%32819569,chr5D,32819525,32819569
chr5D%32720139%32720183,chr5D,32720139,32720183
chr5D%32674975%32675019,chr5D,32674975,32675019
chr5D%32863704%32863748,chr5D,32863704,32863748
chr5D%32818956%32819000,chr5D,32818956,32819000
chr5D%32701506%32701550,chr5D,32701506,32701550
chr5D%32859441%32859485,chr5D,32859441,32859485
chr5D%32701482%32701526,chr5D,32701482,32701526
chr5D%32018893%32018937,chr5D,32018893,32018937
chr5D%32428907%32428951,chr5D,32428907,32428951
chr5D%32428907%32428951,chr5D,32509996,32510040
chr5D%32818779%32818823,chr5D,32818779,32818823
chr5D%32819501%32819545,chr5D,32819501,32819545
chr5D%32707358%32707402,chr5D,32707358,32707402
chr5D%32034986%32035030,chr5D,32034986,32035030
chr5D%32674197%32674241,chr5D,32674197,32674241
chr5D%32140765%32140809,chr5D,32140765,32140809
chr5D%32080009%32080053,chr5D,32080009,32080053
chr5D%32701500%32701544,chr5D,32701500,32701544
chr5D%32080027%32080071,chr5D,32080027,32080071
chr5D%32033928%32033972,chr5D,32033928,32033972
chr5D%32016195%32016239,chr5D,32016195,32016239
chr5D%32706640%32706684,chr5D,32706640,32706684
chr5D%32033916%32033960,chr5D,32033916,32033960
chr5D%32819011%32819055,chr5D,32819011,32819055
chr5D%32016265%32016309,chr5D,32016265,32016309
chr5D%32034751%32034795,chr5D,32034751,32034795
chr5D%32418017%32418061,chr5D,32418017,32418061
chr5D%60936125%60936169,chr5D,60936125,60936169
chr5D%60936125%60936169,chr5A,94928608,94928652
chr5D%60098319%60098363,chr5D,60098319,60098363
chr5D%60691507%60691551,chr5D,60691507,60691551
chr5D%60690821%60690865,chr5D,60690821,60690865
chr5D%60691836%60691880,chr5D,60691836,60691880
chr5D%60736189%60736233,chr5D,60736189,60736233
chr5D%60098313%60098357,chr5D,60098313,60098357
chr5D%60098237%60098281,chr5D,60098237,60098281
chr5D%60097069%60097113,chr5D,60097069,60097113
chr5D%60095971%60096015,chr5D,60095971,60096015
chr5D%60983894%60983938,chr5D,60983894,60983938
chr5D%60983894%60983938,chr5A,94931590,94931634
chr5D%60936255%60936299,chr5D,60936255,60936299
chr5D%60936255%60936299,chr5A,94928898,94928942
chr5D%60092585%60092629,chr5D,60092585,60092629
chr5D%60092585%60092629,chr5A,94249382,94249424
chr5D%60736183%60736227,chr5D,60736183,60736227
chr5D%60691501%60691545,chr5D,60691501,60691545
chr5D%60693034%60693078,chr5D,60693034,60693078
chr5D%60691513%60691557,chr5D,60691513,60691557
chr5D%60745377%60745421,chr5D,60745377,60745421
chr5D%60693600%60693644,chr5D,60693600,60693644
chr5D%60803994%60804038,chr5D,60803994,60804038
chr5D%60694005%60694049,chr5D,60694005,60694049
chr5D%60095870%60095914,chr5D,60095870,60095914
chr5D%60566124%60566168,chr5D,60566124,60566168
chr5D%60566124%60566168,chr5A,94752438,94752482
chr5D%60690815%60690859,chr5D,60690815,60690859
chr5D%60097063%60097107,chr5D,60097063,60097107
chr5D%60936137%60936181,chr5D,60936137,60936181
chr5D%60936137%60936181,chr5A,94928624,94928659
chr5D%60745485%60745529,chr5D,60745485,60745529
chr5D%60113751%60113795,chr5D,60113751,60113795
chr5D%60113751%60113795,chr5A,94358625,94358670
chr5D%60804000%60804044,chr5D,60804000,60804044
chr5D%60097051%60097095,chr5D,60097051,60097095
chr5D%60746534%60746578,chr5D,60746534,60746578
chr5D%60113739%60113783,chr5D,60113739,60113783
chr5D%60113739%60113783,chr5A,94358613,94358658
chr5D%90220416%90220460,chr5D,90220416,90220460
chr5D%90609290%90609334,chr5D,90609290,90609334
chr5D%90147019%90147063,chr5D,90147019,90147063
chr5D%90160557%90160601,chr5D,90160557,90160601
chr5D%90628756%90628800,chr5D,90628756,90628800
chr5D%90159033%90159077,chr5D,90159033,90159077
chr5D%90629197%90629241,chr5D,90629197,90629241
chr5D%90910027%90910071,chr5D,90910027,90910071
chr5D%90629191%90629235,chr5D,90629191,90629235
chr5D%90162533%90162577,chr5D,90162533,90162577
chr5D%90162527%90162571,chr5D,90162527,90162571
chr5D%90147565%90147609,chr5D,90147565,90147609
chr5D%90241646%90241690,chr5D,90241646,90241690
chr5D%90574468%90574512,chr5D,90574468,90574512
chr5D%90626581%90626625,chr5D,90626581,90626625
chr5D%90912709%90912753,chr5D,90912709,90912753
chr5D%90912703%90912747,chr5D,90912703,90912747
chr5D%90551824%90551868,chr5D,90551824,90551868
chr5D%90221148%90221192,chr5D,90221148,90221192
chr5D%90622730%90622774,chr5D,90622730,90622774
chr5D%90624325%90624369,chr5D,90624325,90624369
chr5D%90159120%90159164,chr5D,90159120,90159164
chr5D%90627226%90627270,chr5D,90627226,90627270
chr5D%90160530%90160574,chr5D,90160530,90160574
chr5D%90240597%90240641,chr5D,90240597,90240641
chr5D%90160713%90160757,chr5D,90160713,90160757
chr5D%90239739%90239783,chr5D,90239739,90239783
chr5D%90147025%90147069,chr5D,90147025,90147069
chr5D%90626575%90626619,chr5D,90626575,90626619
chr5D%90160524%90160568,chr5D,90160524,90160568
chr5D%90220761%90220805,chr5D,90220761,90220805
chr5D%90221154%90221198,chr5D,90221154,90221198
chr5D%90160707%90160751,chr5D,90160707,90160751
chr5D%90629234%90629278,chr5D,90629234,90629278
chr5D%91324442%91324486,chr5D,91324442,91324486
chr5D%91606259%91606303,chr5D,91606259,91606303
chr5D%91606271%91606315,chr5D,91606271,91606315
chr5D%91606949%91606993,chr5D,91606949,91606993
chr5D%91284924%91284968,chr5D,91284924,91284968
chr5D%91284924%91284968,chr5D,91595947,91595904
chr5D%91939014%91939058,chr5D,91939014,91939058
chr5D%91283067%91283111,chr5D,91283067,91283111
chr5D%91924357%91924401,chr5D,91924357,91924401
chr5D%91314470%91314514,chr5D,91314470,91314514
chr5D%91284968%91285012,chr5D,91284968,91285012
chr5D%91605826%91605870,chr5D,91605826,91605870
chr5D%91720017%91720061,chr5D,91720017,91720061
chr5D%91604599%91604643,chr5D,91604599,91604643
chr5D%91604599%91604643,chr5D,91257733,91257698
chr5D%91303655%91303699,chr5D,91303655,91303699
chr5D%91604037%91604081,chr5D,91604037,91604081
chr5D%91604037%91604081,chr5D,91258294,91258251
chr5D%91604605%91604649,chr5D,91604605,91604649
chr5D%91303222%91303266,chr5D,91303222,91303266
chr5D%91222701%91222745,chr5D,91222701,91222745
chr5D%91353139%91353183,chr5D,91353139,91353183
chr5D%91303234%91303278,chr5D,91303234,91303278
chr5D%91551510%91551554,chr5D,91551510,91551554
chr5D%91726600%91726644,chr5D,91726600,91726644
chr5D%91550236%91550280,chr5D,91550236,91550280
chr5D%91605297%91605341,chr5D,91605297,91605341
chr5D%91720005%91720049,chr5D,91720005,91720049
chr5D%91286243%91286287,chr5D,91286243,91286287
chr5D%91283053%91283097,chr5D,91283053,91283097
chr5D%91314464%91314508,chr5D,91314464,91314508
chr5D%91342152%91342196,chr5D,91342152,91342196
chr5D%91720028%91720072,chr5D,91720028,91720072
chr5D%91607163%91607207,chr5D,91607163,91607207
chr5D%91314476%91314520,chr5D,91314476,91314520
chr5D%91718972%91719016,chr5D,91718972,91719016
chr5D%103273711%103273755,chr5D,103273711,103273755
chr5D%103151747%103151791,chr5D,103151747,103151791
chr5D%103098047%103098091,chr5D,103098047,103098091
chr5D%103101648%103101692,chr5D,103101648,103101692
chr5D%103097161%103097205,chr5D,103097161,103097205
chr5D%103097149%103097193,chr5D,103097149,103097193
chr5D%103101700%103101744,chr5D,103101700,103101744
chr5D%103771284%103771328,chr5D,103771284,103771328
chr5D%103771284%103771328,chr5D,103822974,103822935
chr5D%103771272%103771316,chr5D,103771272,103771316
chr5D%103099551%103099595,chr5D,103099551,103099595
chr5D%103099545%103099589,chr5D,103099545,103099589
chr5D%103441200%103441244,chr5D,103441200,103441244
chr5D%103100124%103100168,chr5D,103100124,103100168
chr5D%103091102%103091146,chr5D,103091102,103091146
chr1D%76296546%76296590,chr1D,76296546,76296590
chr1D%76652443%76652487,chr1D,76652443,76652487
chr1D%76059816%76059860,chr1D,76059816,76059860
chr1D%76302688%76302732,chr1D,76302688,76302732
chr1D%76059251%76059295,chr1D,76059251,76059295
chr1D%76056270%76056314,chr1D,76056270,76056314
chr1D%76243364%76243408,chr1D,76243364,76243408
chr1D%76309093%76309137,chr1D,76309093,76309137
chr1D%76674593%76674637,chr1D,76674593,76674637
chr1D%76055606%76055650,chr1D,76055606,76055650
chr1D%76669995%76670039,chr1D,76669995,76670039
chr1D%76243135%76243179,chr1D,76243135,76243179
chr1D%76243028%76243072,chr1D,76243028,76243072
chr1D%76300009%76300053,chr1D,76300009,76300053
chr1D%76060061%76060105,chr1D,76060061,76060105
chr1D%76299737%76299781,chr1D,76299737,76299781
chr1D%76243034%76243078,chr1D,76243034,76243078
chr1D%76058814%76058858,chr1D,76058814,76058858
chr1D%76214920%76214964,chr1D,76214920,76214964
chr1D%76274934%76274978,chr1D,76274934,76274978
chr1D%76303068%76303112,chr1D,76303068,76303112
chr1D%76268320%76268364,chr1D,76268320,76268364
chr1D%76301285%76301329,chr1D,76301285,76301329
chr1D%78187183%78187227,chr1D,78187183,78187227
chr1D%78313070%78313114,chr1D,78313070,78313114
chr1D%78876081%78876125,chr1D,78876081,78876125
chr1D%78877764%78877808,chr1D,78877764,78877808
chr1D%78183279%78183323,chr1D,78183279,78183323
chr1D%78183279%78183323,chr1C,126886021,126886065
chr1D%78241048%78241092,chr1D,78241048,78241092
chr1D%78189826%78189870,chr1D,78189826,78189870
chr1D%78908360%78908404,chr1D,78908360,78908404
chr1D%78335198%78335242,chr1D,78335198,78335242
chr1D%78180300%78180344,chr1D,78180300,78180344
chr1D%78180300%78180344,chr1C,126875791,126875835
chr1D%78688526%78688570,chr1D,78688526,78688570
chr1D%78951564%78951608,chr1D,78951564,78951608
chr1D%78737113%78737157,chr1D,78737113,78737157
chr1D%78200386%78200430,chr1D,78200386,78200430
chr1D%78313999%78314043,chr1D,78313999,78314043
chr1D%78909570%78909614,chr1D,78909570,78909614
chr1D%78189735%78189779,chr1D,78189735,78189779
chr1D%78383205%78383249,chr1D,78383205,78383249
chr1D%78180057%78180101,chr1D,78180057,78180101
chr1D%78180057%78180101,chr1C,126875548,126875592
chr1D%78807887%78807931,chr1D,78807887,78807931
chr1D%78313603%78313647,chr1D,78313603,78313647
chr1D%78908850%78908894,chr1D,78908850,78908894
chr1D%78825055%78825099,chr1D,78825055,78825099
chr1D%78877758%78877802,chr1D,78877758,78877802
chr1D%78909552%78909596,chr1D,78909552,78909596
chr1D%78331259%78331303,chr1D,78331259,78331303
chr1D%78186330%78186374,chr1D,78186330,78186374
chr1D%88205939%88205983,chr1D,88205939,88205983
chr1D%88666726%88666770,chr1D,88666726,88666770
chr1D%88666560%88666604,chr1D,88666560,88666604
chr1D%88960521%88960565,chr1D,88960521,88960565
