source,chr,start,end
chr2C%541497046%541497047,chr2C,541497046,541497046
chr2C%541497072%541497073,chr2C,541497072,541497072
chr2C%541497075%541497076,chr2C,541497075,541497075
chr2C%541497097%541497098,chr2C,541497097,541497097
chr2C%541498946%541498947,chr2C,541498946,541498946
chr2C%541498953%541498954,chr2C,541498953,541498953
chr2C%541498966%541498967,chr2C,541498966,541498966
chr2C%541498983%541498984,chr2C,541498983,541498983
chr2C%541498984%541498985,chr2C,541498984,541498984
chr2C%541498991%541498992,chr2C,541498991,541498991
chr2C%541499012%541499013,chr2C,541499012,541499012
chr2C%541499020%541499021,chr2C,541499020,541499020
chr2C%541502577%541502578,chr2C,541502577,541502577
chr2C%541502607%541502608,chr2C,541502607,541502607
chr2C%541535019%541535020,chr2C,541535019,541535019
chr2C%541535023%541535024,chr2C,541535023,541535023
chr2C%541535026%541535027,chr2C,541535026,541535026
chr2C%541535043%541535044,chr2C,541535043,541535043
chr2C%541535048%541535049,chr2C,541535048,541535048
chr2C%541535060%541535061,chr2C,541535060,541535060
chr2C%541535062%541535063,chr2C,541535062,541535062
chr2C%541535078%541535079,chr2C,541535078,541535078
chr2C%541551110%541551111,chr2C,541551110,541551110
chr2C%541551113%541551114,chr2C,541551113,541551113
chr2C%541551123%541551124,chr2C,541551123,541551123
chr2C%541551190%541551191,chr2C,541551190,541551190
chr2C%541551199%541551200,chr2C,541551199,541551199
chr2C%541551272%541551273,chr2C,541551272,541551272
chr2C%541551285%541551286,chr2C,541551285,541551285
chr2C%541558173%541558174,chr2C,541558173,541558173
chr2C%541560637%541560638,chr2C,541560637,541560637
chr2C%541567182%541567183,chr2C,541567182,541567182
chr2C%541599768%541599769,chr2C,541599768,541599768
chr2C%541599784%541599785,chr2C,541599784,541599784
chr2C%541599806%541599807,chr2C,541599806,541599806
chr2C%541599807%541599808,chr2C,541599807,541599807
chr2C%541599808%541599809,chr2C,541599808,541599808
chr2C%541599813%541599814,chr2C,541599813,541599813
chr2C%541599829%541599830,chr2C,541599829,541599829
chr2C%541610853%541610854,chr2C,541610853,541610853
chr2C%541649434%541649435,chr2C,541649434,541649434
chr2C%541653543%541653544,chr2C,541653543,541653543
chr2C%541653553%541653554,chr2C,541653553,541653553
chr2C%541653558%541653559,chr2C,541653558,541653558
chr2C%541706586%541706587,chr2C,541706586,541706586
chr2C%541706977%541706978,chr2C,541706977,541706977
chr2C%541732814%541732815,chr2C,541732814,541732814
chr2C%541740187%541740188,chr2C,541740187,541740187
chr2C%541743404%541743405,chr2C,541743404,541743404
chr2C%541743432%541743433,chr2C,541743432,541743432
chr2C%541743435%541743436,chr2C,541743435,541743435
chr2C%541743441%541743442,chr2C,541743441,541743441
chr2C%541743450%541743451,chr2C,541743450,541743450
chr2C%541743459%541743460,chr2C,541743459,541743459
chr2C%541743461%541743462,chr2C,541743461,541743461
chr2C%541743465%541743466,chr2C,541743465,541743465
chr2C%541757910%541757911,chr2C,541757910,541757910
chr2C%541762154%541762155,chr2C,541762154,541762154
chr2C%541790999%541791000,chr2C,541790999,541790999
chr2C%541794354%541794355,chr2C,541794354,541794354
chr2C%541794362%541794363,chr2C,541794362,541794362
chr2C%541794370%541794371,chr2C,541794370,541794370
chr2C%541794371%541794372,chr2C,541794371,541794371
chr2C%541794387%541794388,chr2C,541794387,541794387
chr2C%541814212%541814213,chr2C,541814212,541814212
chr2C%541814218%541814219,chr2C,541814218,541814218
chr2C%541814249%541814250,chr2C,541814249,541814249
chr2C%541814257%541814258,chr2C,541814257,541814257
chr2C%541814258%541814259,chr2C,541814258,541814258
chr2C%541814271%541814272,chr2C,541814271,541814271
chr2C%541814283%541814284,chr2C,541814283,541814283
chr2C%541814284%541814285,chr2C,541814284,541814284
chr2C%541814285%541814286,chr2C,541814285,541814285
chr2C%541814286%541814287,chr2C,541814286,541814286
chr2C%541814306%541814307,chr2C,541814306,541814306
chr2C%541814349%541814350,chr2C,541814349,541814349
chr2C%541814371%541814372,chr2C,541814371,541814371
chr2C%541824669%541824670,chr2C,541824669,541824669
chr2C%541824672%541824673,chr2C,541824672,541824672
chr2C%541824678%541824679,chr2C,541824678,541824678
chr2C%541844685%541844686,chr2C,541844685,541844685
chr2C%541844690%541844691,chr2C,541844690,541844690
chr2C%541844692%541844693,chr2C,541844692,541844692
chr2C%541844731%541844732,chr2C,541844731,541844731
chr2C%541860704%541860705,chr2C,541860704,541860704
chr2C%541860717%541860718,chr2C,541860717,541860717
chr2C%541860760%541860761,chr2C,541860760,541860760
chr2C%541860784%541860785,chr2C,541860784,541860784
chr2C%541860805%541860806,chr2C,541860805,541860805
chr2C%541862048%541862049,chr2C,541862048,541862048
chr2C%541863206%541863207,chr2C,541863206,541863206
chr2C%541863229%541863230,chr2C,541863229,541863229
chr2C%541863236%541863237,chr2C,541863236,541863236
chr2C%541863247%541863248,chr2C,541863247,541863247
chr2C%541863359%541863360,chr2C,541863359,541863359
chr2C%541863378%541863379,chr2C,541863378,541863378
chr2C%541868704%541868705,chr2C,541868704,541868704
chr2C%541868705%541868706,chr2C,541868705,541868705
chr2C%541868721%541868722,chr2C,541868721,541868721
chr2C%541868726%541868727,chr2C,541868726,541868726
chr2C%541883106%541883107,chr2C,541883106,541883106
chr2C%541883107%541883108,chr2C,541883107,541883107
chr2C%541883496%541883497,chr2C,541883496,541883496
chr2C%541883505%541883506,chr2C,541883505,541883505
chr2C%541883509%541883510,chr2C,541883509,541883509
chr2C%541883534%541883535,chr2C,541883534,541883534
chr2C%541883539%541883540,chr2C,541883539,541883539
chr2C%541883721%541883722,chr2C,541883721,541883721
chr2C%541883725%541883726,chr2C,541883725,541883725
chr2C%541883726%541883727,chr2C,541883726,541883726
chr2C%541893808%541893809,chr2C,541893808,541893808
chr2C%541893821%541893822,chr2C,541893821,541893821
chr2C%541893823%541893824,chr2C,541893823,541893823
chr2C%541893831%541893832,chr2C,541893831,541893831
chr2C%541893836%541893837,chr2C,541893836,541893836
chr2C%541921288%541921289,chr2C,541921288,541921288
chr2C%541921299%541921300,chr2C,541921299,541921299
chr2C%541921315%541921316,chr2C,541921315,541921315
chr2C%541921319%541921320,chr2C,541921319,541921319
chr2C%541921322%541921323,chr2C,541921322,541921322
chr2C%541921348%541921349,chr2C,541921348,541921348
chr2C%541921358%541921359,chr2C,541921358,541921358
chr2C%541926909%541926910,chr2C,541926909,541926909
chr2C%541926912%541926913,chr2C,541926912,541926912
chr2C%541952123%541952124,chr2C,541952123,541952123
chr2C%541952139%541952140,chr2C,541952139,541952139
chr2C%541952145%541952146,chr2C,541952145,541952145
chr2C%541952155%541952156,chr2C,541952155,541952155
chr2C%541952163%541952164,chr2C,541952163,541952163
chr2C%541952826%541952827,chr2C,541952826,541952826
chr2C%541955121%541955122,chr2C,541955121,541955121
chr2C%541955122%541955123,chr2C,541955122,541955122
chr2C%541955136%541955137,chr2C,541955136,541955136
chr2C%541955187%541955188,chr2C,541955187,541955187
chr2C%541961741%541961742,chr2C,541961741,541961741
chr2C%541961747%541961748,chr2C,541961747,541961747
chr2C%541961750%541961751,chr2C,541961750,541961750
chr2C%541961754%541961755,chr2C,541961754,541961754
chr2C%541961757%541961758,chr2C,541961757,541961757
chr2C%541961759%541961760,chr2C,541961759,541961759
chr2C%541961766%541961767,chr2C,541961766,541961766
chr2C%541979415%541979416,chr2C,541979415,541979415
chr2C%541985637%541985638,chr2C,541985637,541985637
chr2C%542008880%542008881,chr2C,542008880,542008880
chr2C%542008888%542008889,chr2C,542008888,542008888
chr2C%542008892%542008893,chr2C,542008892,542008892
chr2C%542008903%542008904,chr2C,542008903,542008903
chr2C%542008914%542008915,chr2C,542008914,542008914
chr2C%542008928%542008929,chr2C,542008928,542008928
chr2C%542008934%542008935,chr2C,542008934,542008934
chr2C%542008937%542008938,chr2C,542008937,542008937
chr2C%542008959%542008960,chr2C,542008959,542008959
chr2C%542008980%542008981,chr2C,542008980,542008980
chr2C%542009009%542009010,chr2C,542009009,542009009
chr2C%542009017%542009018,chr2C,542009017,542009017
chr2C%542009042%542009043,chr2C,542009042,542009042
chr2C%542009084%542009085,chr2C,542009084,542009084
chr2C%542009086%542009087,chr2C,542009086,542009086
chr2C%542021375%542021376,chr2C,542021375,542021375
chr2C%542021381%542021382,chr2C,542021381,542021381
chr2C%542021382%542021383,chr2C,542021382,542021382
chr2C%542079612%542079613,chr2C,542079612,542079612
chr2C%542079624%542079625,chr2C,542079624,542079624
chr2C%542079629%542079630,chr2C,542079629,542079629
chr2C%542079643%542079644,chr2C,542079643,542079643
chr2C%542079647%542079648,chr2C,542079647,542079647
chr2C%542083320%542083321,chr2C,542083320,542083320
chr2C%542083471%542083472,chr2C,542083471,542083471
chr2C%542083473%542083474,chr2C,542083473,542083473
chr2C%542083486%542083487,chr2C,542083486,542083486
chr2C%542083525%542083526,chr2C,542083525,542083525
chr2C%542083543%542083544,chr2C,542083543,542083543
chr2C%542083546%542083547,chr2C,542083546,542083546
chr2C%542083572%542083573,chr2C,542083572,542083572
chr2C%542083581%542083582,chr2C,542083581,542083581
chr2C%542087320%542087321,chr2C,542087320,542087320
chr2C%542087322%542087323,chr2C,542087322,542087322
chr2C%542087323%542087324,chr2C,542087323,542087323
chr2C%542087326%542087327,chr2C,542087326,542087326
chr2C%542089231%542089232,chr2C,542089231,542089231
chr2C%542089236%542089237,chr2C,542089236,542089236
chr2C%542091465%542091466,chr2C,542091465,542091465
chr2C%542091473%542091474,chr2C,542091473,542091473
chr2C%542091495%542091496,chr2C,542091495,542091495
chr2C%542094809%542094810,chr2C,542094809,542094809
chr2C%542094812%542094813,chr2C,542094812,542094812
chr2C%542094820%542094821,chr2C,542094820,542094820
chr2C%542094834%542094835,chr2C,542094834,542094834
chr2C%542105394%542105395,chr2C,542105394,542105394
chr2C%542105415%542105416,chr2C,542105415,542105415
chr2C%542105650%542105651,chr2C,542105650,542105650
chr2C%542132904%542132905,chr2C,542132904,542132904
chr2C%542144673%542144674,chr2C,542144673,542144673
chr2C%542144713%542144714,chr2C,542144713,542144713
chr2C%542144718%542144719,chr2C,542144718,542144718
chr2C%542144725%542144726,chr2C,542144725,542144725
chr2C%542144737%542144738,chr2C,542144737,542144737
chr2C%542145499%542145500,chr2C,542145499,542145499
chr2C%542145527%542145528,chr2C,542145527,542145527
chr2C%542145536%542145537,chr2C,542145536,542145536
chr2C%542145568%542145569,chr2C,542145568,542145568
chr2C%542148337%542148338,chr2C,542148337,542148337
chr2C%542149137%542149138,chr2C,542149137,542149137
chr2C%542169249%542169250,chr2C,542169249,542169249
chr2C%542169269%542169270,chr2C,542169269,542169269
chr2C%542169281%542169282,chr2C,542169281,542169281
chr2C%542169282%542169283,chr2C,542169282,542169282
chr2C%542190476%542190477,chr2C,542190476,542190476
chr2C%542196488%542196489,chr2C,542196488,542196488
chr2C%542196502%542196503,chr2C,542196502,542196502
chr2C%542196503%542196504,chr2C,542196503,542196503
chr2C%542197045%542197046,chr2C,542197045,542197045
chr2C%542200269%542200270,chr2C,542200269,542200269
chr2C%542200272%542200273,chr2C,542200272,542200272
chr2C%542204793%542204794,chr2C,542204793,542204793
chr2C%542204832%542204833,chr2C,542204832,542204832
chr2C%542210994%542210995,chr2C,542210994,542210994
chr2C%542214782%542214783,chr2C,542214782,542214782
chr2C%542214789%542214790,chr2C,542214789,542214789
chr2C%542214792%542214793,chr2C,542214792,542214792
chr2C%542214793%542214794,chr2C,542214793,542214793
chr2C%542237408%542237409,chr2C,542237408,542237408
chr2C%542237426%542237427,chr2C,542237426,542237426
chr2C%542237429%542237430,chr2C,542237429,542237429
chr2C%542289242%542289243,chr2C,542289242,542289242
chr2C%542289243%542289244,chr2C,542289243,542289243
chr2C%542289244%542289245,chr2C,542289244,542289244
chr2C%542289245%542289246,chr2C,542289245,542289245
chr2C%542289257%542289258,chr2C,542289257,542289257
chr2C%542289263%542289264,chr2C,542289263,542289263
chr2C%542289268%542289269,chr2C,542289268,542289268
chr2C%542289278%542289279,chr2C,542289278,542289278
chr2C%542289290%542289291,chr2C,542289290,542289290
chr2C%542289299%542289300,chr2C,542289299,542289299
chr2C%542291103%542291104,chr2C,542291103,542291103
chr2C%542291152%542291153,chr2C,542291152,542291152
chr2C%542291203%542291204,chr2C,542291203,542291203
chr2C%542291231%542291232,chr2C,542291231,542291231
chr2C%542291373%542291374,chr2C,542291373,542291373
chr2C%542291483%542291484,chr2C,542291483,542291483
chr2C%542291484%542291485,chr2C,542291484,542291484
chr2C%542291543%542291544,chr2C,542291543,542291543
chr2C%542291900%542291901,chr2C,542291900,542291900
chr2C%542291901%542291902,chr2C,542291901,542291901
chr2C%542291963%542291964,chr2C,542291963,542291963
chr2C%542291986%542291987,chr2C,542291986,542291986
chr2C%542291990%542291991,chr2C,542291990,542291990
chr2C%542291996%542291997,chr2C,542291996,542291996
chr2C%542292001%542292002,chr2C,542292001,542292001
chr2C%542292002%542292003,chr2C,542292002,542292002
chr2C%542292025%542292026,chr2C,542292025,542292025
chr2C%542319092%542319093,chr2C,542319092,542319092
chr2C%542319096%542319097,chr2C,542319096,542319096
chr2C%542319098%542319099,chr2C,542319098,542319098
chr2C%542319101%542319102,chr2C,542319101,542319101
chr2C%542319137%542319138,chr2C,542319137,542319137
chr2C%542319146%542319147,chr2C,542319146,542319146
chr2C%542319185%542319186,chr2C,542319185,542319185
chr2C%542319187%542319188,chr2C,542319187,542319187
chr2C%542319195%542319196,chr2C,542319195,542319195
chr2C%542319201%542319202,chr2C,542319201,542319201
chr2C%542319210%542319211,chr2C,542319210,542319210
chr2C%542319228%542319229,chr2C,542319228,542319228
chr2C%542334984%542334985,chr2C,542334984,542334984
chr2C%542335043%542335044,chr2C,542335043,542335043
chr2C%542335045%542335046,chr2C,542335045,542335045
chr2C%542335119%542335120,chr2C,542335119,542335119
chr2C%542335128%542335129,chr2C,542335128,542335128
chr2C%542335137%542335138,chr2C,542335137,542335137
chr2C%542335138%542335139,chr2C,542335138,542335138
chr2C%542335145%542335146,chr2C,542335145,542335145
chr2C%542335149%542335150,chr2C,542335149,542335149
chr2C%542335157%542335158,chr2C,542335157,542335157
chr2C%542353440%542353441,chr2C,542353440,542353440
chr2C%542363342%542363343,chr2C,542363342,542363342
chr2C%542363974%542363975,chr2C,542363974,542363974
chr2C%542363975%542363976,chr2C,542363975,542363975
chr2C%542364399%542364400,chr2C,542364399,542364399
chr2C%542364442%542364443,chr2C,542364442,542364442
chr2C%542367674%542367675,chr2C,542367674,542367674
chr2C%542367720%542367721,chr2C,542367720,542367720
chr2C%542367773%542367774,chr2C,542367773,542367773
chr2C%542415906%542415907,chr2C,542415906,542415906
chr2C%542416302%542416303,chr2C,542416302,542416302
chr2C%542452140%542452141,chr2C,542452140,542452140
chr2C%542452159%542452160,chr2C,542452159,542452159
chr2C%542452168%542452169,chr2C,542452168,542452168
chr2C%542452186%542452187,chr2C,542452186,542452186
chr2C%542452217%542452218,chr2C,542452217,542452217
chr2C%542473693%542473694,chr2C,542473693,542473693
chr2C%542473707%542473708,chr2C,542473707,542473707
chr2C%542473718%542473719,chr2C,542473718,542473718
chr2C%542493686%542493687,chr2C,542493686,542493686
chr2C%542493687%542493688,chr2C,542493687,542493687
chr2C%542497724%542497725,chr2C,542497724,542497724
chr2C%542497725%542497726,chr2C,542497725,542497725
chr2C%542497727%542497728,chr2C,542497727,542497727
chr2C%542497739%542497740,chr2C,542497739,542497739
chr2C%542497741%542497742,chr2C,542497741,542497741
chr2C%542523159%542523160,chr2C,542523159,542523159
chr2C%542523161%542523162,chr2C,542523161,542523161
chr2C%542523162%542523163,chr2C,542523162,542523162
chr2C%542523173%542523174,chr2C,542523173,542523173
chr2C%542523192%542523193,chr2C,542523192,542523192
chr2C%542523194%542523195,chr2C,542523194,542523194
chr2C%542523199%542523200,chr2C,542523199,542523199
chr2C%542530067%542530068,chr2C,542530067,542530067
chr2C%542545681%542545682,chr2C,542545681,542545681
chr2C%542548751%542548752,chr2C,542548751,542548751
chr2C%542549234%542549235,chr2C,542549234,542549234
chr2C%542549237%542549238,chr2C,542549237,542549237
chr2C%542567504%542567505,chr2C,542567504,542567504
chr2C%542567505%542567506,chr2C,542567505,542567505
chr2C%542567573%542567574,chr2C,542567573,542567573
chr2C%542567595%542567596,chr2C,542567595,542567595
chr2C%542570447%542570448,chr2C,542570447,542570447
chr2C%542581665%542581666,chr2C,542581665,542581665
chr2C%542589015%542589016,chr2C,542589015,542589015
chr2C%542589016%542589017,chr2C,542589016,542589016
chr2C%542593597%542593598,chr2C,542593597,542593597
chr2C%542593600%542593601,chr2C,542593600,542593600
chr2C%542593604%542593605,chr2C,542593604,542593604
chr2C%542593607%542593608,chr2C,542593607,542593607
chr2C%542593630%542593631,chr2C,542593630,542593630
chr2C%542593636%542593637,chr2C,542593636,542593636
chr2C%542593638%542593639,chr2C,542593638,542593638
chr2C%542593642%542593643,chr2C,542593642,542593642
chr2C%542593643%542593644,chr2C,542593643,542593643
chr2C%542593647%542593648,chr2C,542593647,542593647
chr2C%542593651%542593652,chr2C,542593651,542593651
chr2C%542604954%542604955,chr2C,542604954,542604954
chr2C%542604967%542604968,chr2C,542604967,542604967
chr2C%542604970%542604971,chr2C,542604970,542604970
chr2C%542604984%542604985,chr2C,542604984,542604984
chr2C%542605032%542605033,chr2C,542605032,542605032
chr2C%542605038%542605039,chr2C,542605038,542605038
chr2C%542605049%542605050,chr2C,542605049,542605049
chr2C%542605051%542605052,chr2C,542605051,542605051
chr2C%542605087%542605088,chr2C,542605087,542605087
chr2C%542605106%542605107,chr2C,542605106,542605106
chr2C%542605114%542605115,chr2C,542605114,542605114
chr2C%542605124%542605125,chr2C,542605124,542605124
chr2C%542605133%542605134,chr2C,542605133,542605133
chr2C%542605141%542605142,chr2C,542605141,542605141
chr2C%542605215%542605216,chr2C,542605215,542605215
chr2C%542605226%542605227,chr2C,542605226,542605226
chr2C%542605231%542605232,chr2C,542605231,542605231
chr2C%542605238%542605239,chr2C,542605238,542605238
chr2C%542605253%542605254,chr2C,542605253,542605253
chr2C%542605255%542605256,chr2C,542605255,542605255
chr2C%542605263%542605264,chr2C,542605263,542605263
chr2C%542605440%542605441,chr2C,542605440,542605440
chr2C%542605441%542605442,chr2C,542605441,542605441
chr2C%542605442%542605443,chr2C,542605442,542605442
chr2C%542614347%542614348,chr2C,542614347,542614347
chr2C%542632257%542632258,chr2C,542632257,542632257
chr2C%542632271%542632272,chr2C,542632271,542632271
chr2C%542660439%542660440,chr2C,542660439,542660439
chr2C%542660442%542660443,chr2C,542660442,542660442
chr2C%542660445%542660446,chr2C,542660445,542660445
chr2C%542660458%542660459,chr2C,542660458,542660458
chr2C%542660508%542660509,chr2C,542660508,542660508
chr2C%542660520%542660521,chr2C,542660520,542660520
chr2C%542660531%542660532,chr2C,542660531,542660531
chr2C%542668339%542668340,chr2C,542668339,542668339
chr2C%542668341%542668342,chr2C,542668341,542668341
chr2C%542766925%542766926,chr2C,542766925,542766925
chr2C%542767003%542767004,chr2C,542767003,542767003
chr2C%542767018%542767019,chr2C,542767018,542767018
chr2C%542767097%542767098,chr2C,542767097,542767097
chr2C%542767104%542767105,chr2C,542767104,542767104
chr2C%542767118%542767119,chr2C,542767118,542767118
chr2C%542767125%542767126,chr2C,542767125,542767125
chr2C%542767131%542767132,chr2C,542767131,542767131
chr2C%542767144%542767145,chr2C,542767144,542767144
chr2C%542767174%542767175,chr2C,542767174,542767174
chr2C%542790986%542790987,chr2C,542790986,542790986
chr2C%542790990%542790991,chr2C,542790990,542790990
chr2C%542790997%542790998,chr2C,542790997,542790997
chr2C%542791070%542791071,chr2C,542791070,542791070
chr2C%542801096%542801097,chr2C,542801096,542801096
chr2C%542801122%542801123,chr2C,542801122,542801122
chr2C%542801132%542801133,chr2C,542801132,542801132
chr2C%542804613%542804614,chr2C,542804613,542804613
chr2C%542804621%542804622,chr2C,542804621,542804621
chr2C%542822851%542822852,chr2C,542822851,542822851
chr2C%542822852%542822853,chr2C,542822852,542822852
chr2C%542822877%542822878,chr2C,542822877,542822877
chr2C%542822883%542822884,chr2C,542822883,542822883
chr2C%542822884%542822885,chr2C,542822884,542822884
chr2C%542822891%542822892,chr2C,542822891,542822891
chr2C%542822892%542822893,chr2C,542822892,542822892
chr2C%542822894%542822895,chr2C,542822894,542822894
chr2C%542822895%542822896,chr2C,542822895,542822895
chr2C%542857090%542857091,chr2C,542857090,542857090
chr2C%542857091%542857092,chr2C,542857091,542857091
chr2C%542857099%542857100,chr2C,542857099,542857099
chr2C%542857100%542857101,chr2C,542857100,542857100
chr2C%542857538%542857539,chr2C,542857538,542857538
chr2C%542857539%542857540,chr2C,542857539,542857539
chr2C%542857542%542857543,chr2C,542857542,542857542
chr2C%542857553%542857554,chr2C,542857553,542857553
chr2C%542857557%542857558,chr2C,542857557,542857557
chr2C%542857559%542857560,chr2C,542857559,542857559
chr2C%542857564%542857565,chr2C,542857564,542857564
chr2C%542857568%542857569,chr2C,542857568,542857568
chr2C%542857572%542857573,chr2C,542857572,542857572
chr2C%542857578%542857579,chr2C,542857578,542857578
chr2C%542857582%542857583,chr2C,542857582,542857582
chr2C%542857586%542857587,chr2C,542857586,542857586
chr2C%542857592%542857593,chr2C,542857592,542857592
chr2C%542857593%542857594,chr2C,542857593,542857593
chr2C%542857606%542857607,chr2C,542857606,542857606
chr2C%542857612%542857613,chr2C,542857612,542857612
chr2C%542857616%542857617,chr2C,542857616,542857616
chr2C%542857625%542857626,chr2C,542857625,542857625
chr2C%542857631%542857632,chr2C,542857631,542857631
chr2C%542857914%542857915,chr2C,542857914,542857914
chr2C%542860072%542860073,chr2C,542860072,542860072
chr2C%542860078%542860079,chr2C,542860078,542860078
chr2C%542872898%542872899,chr2C,542872898,542872898
chr2C%542872904%542872905,chr2C,542872904,542872904
chr2C%542872909%542872910,chr2C,542872909,542872909
chr2C%542872913%542872914,chr2C,542872913,542872913
chr2C%542872933%542872934,chr2C,542872933,542872933
chr2C%542889808%542889809,chr2C,542889808,542889808
chr2C%542889838%542889839,chr2C,542889838,542889838
chr2C%542889842%542889843,chr2C,542889842,542889842
chr2C%542889844%542889845,chr2C,542889844,542889844
chr2C%542889865%542889866,chr2C,542889865,542889865
chr2C%542889867%542889868,chr2C,542889867,542889867
chr2C%542897583%542897584,chr2C,542897583,542897583
chr2C%542904946%542904947,chr2C,542904946,542904946
chr2C%542912494%542912495,chr2C,542912494,542912494
chr2C%542912496%542912497,chr2C,542912496,542912496
chr2C%542934063%542934064,chr2C,542934063,542934063
chr2C%542937186%542937187,chr2C,542937186,542937186
chr2C%542937196%542937197,chr2C,542937196,542937196
chr2C%542937729%542937730,chr2C,542937729,542937729
chr2C%542937735%542937736,chr2C,542937735,542937735
chr2C%542937752%542937753,chr2C,542937752,542937752
chr2C%542937812%542937813,chr2C,542937812,542937812
chr2C%542979094%542979095,chr2C,542979094,542979094
chr2C%542979275%542979276,chr2C,542979275,542979275
chr2C%542983269%542983270,chr2C,542983269,542983269
chr2C%542983272%542983273,chr2C,542983272,542983272
chr2C%542983324%542983325,chr2C,542983324,542983324
chr2C%542984576%542984577,chr2C,542984576,542984576
chr2C%542984603%542984604,chr2C,542984603,542984603
chr2C%543025478%543025479,chr2C,543025478,543025478
chr2C%543025586%543025587,chr2C,543025586,543025586
chr2C%543025614%543025615,chr2C,543025614,543025614
chr2C%543025665%543025666,chr2C,543025665,543025665
chr2C%543034023%543034024,chr2C,543034023,543034023
chr2C%543040107%543040108,chr2C,543040107,543040107
chr2C%543042064%543042065,chr2C,543042064,543042064
chr2C%543042152%543042153,chr2C,543042152,543042152
chr2C%543042165%543042166,chr2C,543042165,543042165
chr2C%543042178%543042179,chr2C,543042178,543042178
chr2C%543042227%543042228,chr2C,543042227,543042227
chr2C%543042350%543042351,chr2C,543042350,543042350
chr2C%543042709%543042710,chr2C,543042709,543042709
chr2C%543043571%543043572,chr2C,543043571,543043571
chr2C%543048434%543048435,chr2C,543048434,543048434
chr2C%543048437%543048438,chr2C,543048437,543048437
chr2C%543062165%543062166,chr2C,543062165,543062165
chr2C%543062920%543062921,chr2C,543062920,543062920
chr2C%543086011%543086012,chr2C,543086011,543086011
chr2C%543086017%543086018,chr2C,543086017,543086017
chr2C%543086034%543086035,chr2C,543086034,543086034
chr2C%543086044%543086045,chr2C,543086044,543086044
chr2C%543086050%543086051,chr2C,543086050,543086050
chr2C%543088372%543088373,chr2C,543088372,543088372
chr2C%543088375%543088376,chr2C,543088375,543088375
chr2C%543088380%543088381,chr2C,543088380,543088380
chr2C%543118911%543118912,chr2C,543118911,543118911
chr2C%543118951%543118952,chr2C,543118951,543118951
chr2C%543119003%543119004,chr2C,543119003,543119003
chr2C%543119043%543119044,chr2C,543119043,543119043
chr2C%543175138%543175139,chr2C,543175138,543175138
chr2C%543187733%543187734,chr2C,543187733,543187733
chr2C%543209162%543209163,chr2C,543209162,543209162
chr2C%543209192%543209193,chr2C,543209192,543209192
chr2C%543212057%543212058,chr2C,543212057,543212057
chr2C%543212210%543212211,chr2C,543212210,543212210
chr2C%543214250%543214251,chr2C,543214250,543214250
chr2C%543214251%543214252,chr2C,543214251,543214251
chr2C%543214263%543214264,chr2C,543214263,543214263
chr2C%543214319%543214320,chr2C,543214319,543214319
chr2C%543220401%543220402,chr2C,543220401,543220401
chr2C%543312928%543312929,chr2C,543312928,543312928
chr2C%543313143%543313144,chr2C,543313143,543313143
chr2C%543315332%543315333,chr2C,543315332,543315332
chr2C%543319385%543319386,chr2C,543319385,543319385
chr2C%543328225%543328226,chr2C,543328225,543328225
chr2C%543328226%543328227,chr2C,543328226,543328226
chr2C%543328245%543328246,chr2C,543328245,543328245
chr2C%543328256%543328257,chr2C,543328256,543328256
chr2C%543328270%543328271,chr2C,543328270,543328270
chr2C%543330773%543330774,chr2C,543330773,543330773
chr2C%543330780%543330781,chr2C,543330780,543330780
chr2C%543333426%543333427,chr2C,543333426,543333426
chr2C%543333677%543333678,chr2C,543333677,543333677
chr2C%543337505%543337506,chr2C,543337505,543337505
chr2C%543350214%543350215,chr2C,543350214,543350214
chr2C%543350218%543350219,chr2C,543350218,543350218
chr2C%543350252%543350253,chr2C,543350252,543350252
chr2C%543350450%543350451,chr2C,543350450,543350450
chr2C%543352482%543352483,chr2C,543352482,543352482
chr2C%543352485%543352486,chr2C,543352485,543352485
chr2C%543352534%543352535,chr2C,543352534,543352534
chr2C%543352576%543352577,chr2C,543352576,543352576
chr2C%543352614%543352615,chr2C,543352614,543352614
chr2C%543352626%543352627,chr2C,543352626,543352626
chr2C%543352627%543352628,chr2C,543352627,543352627
chr2C%543352671%543352672,chr2C,543352671,543352671
chr2C%543352676%543352677,chr2C,543352676,543352676
chr2C%543352677%543352678,chr2C,543352677,543352677
chr2C%543352678%543352679,chr2C,543352678,543352678
chr2C%543352695%543352696,chr2C,543352695,543352695
chr2C%543359093%543359094,chr2C,543359093,543359093
chr2C%543359106%543359107,chr2C,543359106,543359106
chr2C%543359154%543359155,chr2C,543359154,543359154
chr2C%543359160%543359161,chr2C,543359160,543359160
chr2C%543363016%543363017,chr2C,543363016,543363016
chr2C%543363027%543363028,chr2C,543363027,543363027
chr2C%543363028%543363029,chr2C,543363028,543363028
chr2C%543363030%543363031,chr2C,543363030,543363030
chr2C%543363032%543363033,chr2C,543363032,543363032
chr2C%543363033%543363034,chr2C,543363033,543363033
chr2C%543363036%543363037,chr2C,543363036,543363036
chr2C%543363048%543363049,chr2C,543363048,543363048
chr2C%543363056%543363057,chr2C,543363056,543363056
chr2C%543363065%543363066,chr2C,543363065,543363065
chr2C%543384521%543384522,chr2C,543384521,543384521
chr2C%543385366%543385367,chr2C,543385366,543385366
chr2C%543385377%543385378,chr2C,543385377,543385377
chr2C%543445645%543445646,chr2C,543445645,543445645
