source,chr,start,end
chr5A%227291251%227291295,chr3A,231652816,231652856
chr5A%227291251%227291295,chr3A,231694147,231694187
chr5A%227291251%227291295,chr3A,231706344,231706384
chr5A%227291251%227291295,chr3A,231726354,231726394
chr5A%227291251%227291295,chr3A,231739417,231739457
chr5A%227291251%227291295,chr3A,231902562,231902602
chr5A%227291251%227291295,chr3A,231910160,231910200
chr5A%227291251%227291295,chr3A,232029238,232029278
chr5A%227291251%227291295,chr3A,232057944,232057984
chr5A%227291251%227291295,chr3A,232077448,232077488
chr5A%227291251%227291295,chr3A,232107115,232107155
chr5A%227291251%227291295,chr3A,232145790,232145830
chr5A%227291251%227291295,chr3A,232280156,232280196
chr5A%227291251%227291295,chr3A,232747891,232747931
chr5A%227291251%227291295,chr3A,232779981,232780021
chr5A%227291251%227291295,chr3A,232781315,232781355
chr5A%227291251%227291295,chr3A,232833008,232833048
chr5A%227291251%227291295,chr3A,232890132,232890172
chr5A%227291251%227291295,chr3A,232923008,232923048
chr5A%227291251%227291295,chr3A,233221301,233221341
chr5A%227291251%227291295,chr3A,233229845,233229885
chr5A%227291251%227291295,chr3A,233339275,233339315
chr5A%227291251%227291295,chr3A,233519123,233519163
chr5A%227291251%227291295,chr3A,233571085,233571125
chr5A%227291251%227291295,chr3A,233600546,233600586
chr5A%227291251%227291295,chr3A,233604795,233604835
chr5A%227291251%227291295,chr3A,234202692,234202732
chr5A%227291251%227291295,chr3A,247480177,247480217
chr5A%227291251%227291295,chr3A,303592602,303592642
chr5A%227291251%227291295,chr3A,361821793,361821833
chr5A%227291251%227291295,chr2D,369311243,369311203
chr5A%227291251%227291295,chr2A,7230106,7230066
chr5A%227291251%227291295,chr2A,7247257,7247217
chr5A%227291251%227291295,chr2A,14183194,14183154
chr5A%227291251%227291295,chr2A,101468320,101468280
chr5A%227291251%227291295,chr2A,113382128,113382088
chr5A%227291251%227291295,chr2A,131162749,131162709
chr5A%227291251%227291295,chr2A,147920934,147920894
chr5A%227291251%227291295,chr2A,151833446,151833406
chr5A%227291251%227291295,chr2A,153135715,153135675
chr5A%227291251%227291295,chr2A,153653039,153652999
chr5A%227291251%227291295,chr2A,153683278,153683238
chr5A%227291251%227291295,chr2A,153705029,153704989
chr5A%227291251%227291295,chr2A,153787166,153787126
chr5A%227291251%227291295,chr2A,153795708,153795668
chr5A%227291251%227291295,chr2A,153822739,153822699
chr5A%227291251%227291295,chr2A,153943506,153943466
chr5A%227291251%227291295,chr2A,154041685,154041645
chr5A%227291251%227291295,chr2A,154359173,154359133
chr5A%227291251%227291295,chr2A,154462962,154462922
chr5A%227291251%227291295,chr2A,154591846,154591806
chr5A%227291251%227291295,chr2A,154637967,154637927
chr5A%227291251%227291295,chr2A,154707542,154707502
chr5A%227291251%227291295,chr2A,154719158,154719118
chr5A%227291251%227291295,chr2A,154731187,154731147
chr5A%227291251%227291295,chr2A,154853528,154853488
chr5A%227291251%227291295,chr2A,155048053,155048013
chr5A%227291251%227291295,chr2A,155079112,155079072
chr5A%227291251%227291295,chr2A,155081511,155081471
chr5A%227291251%227291295,chr2A,155125407,155125367
chr5A%227291251%227291295,chr2A,155191994,155191954
chr5A%227291251%227291295,chr2A,155241349,155241309
chr5A%227291251%227291295,chr2A,155699485,155699445
chr5A%227291251%227291295,chr2A,155801516,155801476
chr5A%227291251%227291295,chr2A,155843204,155843164
chr5A%227291251%227291295,chr2A,155901822,155901782
chr5A%227291251%227291295,chr2A,156180998,156180958
chr5A%227291251%227291295,chr2A,156271897,156271857
chr5A%227291251%227291295,chr2A,156364913,156364873
chr5A%227291251%227291295,chr2A,156426143,156426103
chr5A%227291251%227291295,chr2A,156532732,156532692
chr5A%227291251%227291295,chr2A,157081441,157081401
chr5A%227291251%227291295,chr2A,157102771,157102731
chr5A%227291251%227291295,chr2A,157152848,157152808
chr5A%227291251%227291295,chr2A,157340086,157340046
chr5A%227291251%227291295,chr2A,157384608,157384568
chr5A%227291251%227291295,chr2A,157409369,157409329
chr5A%227291251%227291295,chr2A,157487375,157487335
chr5A%227291251%227291295,chr2A,157621220,157621180
chr5A%227291251%227291295,chr2A,157773225,157773185
chr5A%227291251%227291295,chr2A,157782002,157781962
chr5A%227291251%227291295,chr2A,158002775,158002735
chr5A%227291251%227291295,chr2A,158268044,158268004
chr5A%227291251%227291295,chr2A,158381740,158381700
chr5A%227291251%227291295,chr2A,227111292,227111252
chr5A%227291251%227291295,chr2A,378921818,378921778
chr5A%227291251%227291295,chr2A,418574382,418574342
chr5A%227291251%227291295,chr2A,447415949,447415909
chr5A%227291251%227291295,chr2A,451646746,451646706
chr5A%227291251%227291295,chr2A,7226171,7226211
chr5A%227291251%227291295,chr2A,7243667,7243707
chr5A%227291251%227291295,chr2A,38772463,38772503
chr5A%227291251%227291295,chr2A,120565607,120565647
chr5A%227291251%227291295,chr2A,120588874,120588914
chr5A%227291251%227291295,chr2A,133583737,133583777
chr5A%227291251%227291295,chr2A,147911256,147911296
chr5A%227291251%227291295,chr2A,152989329,152989369
chr5A%227291251%227291295,chr2A,153093807,153093847
chr5A%227291251%227291295,chr2A,153321849,153321889
chr5A%227291251%227291295,chr2A,153542666,153542706
chr5A%227291251%227291295,chr2A,154122872,154122912
chr5A%227291251%227291295,chr2A,154217802,154217842
chr5A%227291251%227291295,chr2A,154289576,154289616
chr5A%227291251%227291295,chr2A,154608998,154609038
chr5A%227291251%227291295,chr2A,154700516,154700556
chr5A%227291251%227291295,chr2A,154718734,154718774
chr5A%227291251%227291295,chr2A,154729844,154729884
chr5A%227291251%227291295,chr2A,155147141,155147181
chr5A%227291251%227291295,chr2A,155649796,155649836
chr5A%227291251%227291295,chr2A,155766099,155766139
chr5A%227291251%227291295,chr2A,155824871,155824911
chr5A%227291251%227291295,chr2A,155900981,155901021
chr5A%227291251%227291295,chr2A,155991971,155992011
chr5A%227291251%227291295,chr2A,156048378,156048418
chr5A%227291251%227291295,chr2A,156210865,156210905
chr5A%227291251%227291295,chr2A,156459429,156459469
chr5A%227291251%227291295,chr2A,156525464,156525504
chr5A%227291251%227291295,chr2A,156859454,156859494
chr5A%227291251%227291295,chr2A,157132128,157132168
chr5A%227291251%227291295,chr2A,157258679,157258719
chr5A%227291251%227291295,chr2A,157272973,157273013
chr5A%227291251%227291295,chr2A,157760809,157760849
chr5A%227291251%227291295,chr2A,157988602,157988642
chr5A%227291251%227291295,chr2A,158066405,158066445
chr5A%227291251%227291295,chr2A,158279283,158279323
chr5A%227291251%227291295,chr2A,158900351,158900391
chr5A%227291251%227291295,chr2A,173686158,173686198
chr5A%227291251%227291295,chr2A,194560045,194560085
chr5A%227291251%227291295,chr2A,357848583,357848623
chr5A%227291251%227291295,chr2A,99201464,99201503
chr5A%227291251%227291295,chr2A,155062542,155062581
chr5A%227291251%227291295,chr1D,145936550,145936510
chr5A%227291251%227291295,chr1D,146199245,146199205
chr5A%227291251%227291295,chr1D,287889087,287889047
chr5A%227291251%227291295,chr1D,298984151,298984111
chr5A%227291251%227291295,chr1D,146065249,146065289
chr5A%227291251%227291295,chr1D,146432613,146432653
chr5A%227291251%227291295,chr1A,107581510,107581470
chr5A%227291251%227291295,chr1A,107589171,107589131
chr5A%227291251%227291295,chr1A,118206818,118206778
chr5A%227291251%227291295,chr1A,149691699,149691659
chr5A%227291251%227291295,chr1A,161632930,161632890
chr5A%227291251%227291295,chr1A,161974407,161974367
chr5A%227291251%227291295,chr1A,162039799,162039759
chr5A%227291251%227291295,chr1A,162064566,162064526
chr5A%227291251%227291295,chr1A,162319665,162319625
chr5A%227291251%227291295,chr1A,162414393,162414353
chr5A%227291251%227291295,chr1A,162522522,162522482
chr5A%227291251%227291295,chr1A,162542531,162542491
chr5A%227291251%227291295,chr1A,162649442,162649402
chr5A%227291251%227291295,chr1A,162856189,162856149
chr5A%227291251%227291295,chr1A,163074046,163074006
chr5A%227291251%227291295,chr1A,163097056,163097016
chr5A%227291251%227291295,chr1A,163240968,163240928
chr5A%227291251%227291295,chr1A,163293731,163293691
chr5A%227291251%227291295,chr1A,163312477,163312437
chr5A%227291251%227291295,chr1A,163403765,163403725
chr5A%227291251%227291295,chr1A,163444919,163444879
chr5A%227291251%227291295,chr1A,163486957,163486917
chr5A%227291251%227291295,chr1A,163494620,163494580
chr5A%227291251%227291295,chr1A,163514812,163514772
chr5A%227291251%227291295,chr1A,163553733,163553693
chr5A%227291251%227291295,chr1A,163622088,163622048
chr5A%227291251%227291295,chr1A,163721635,163721595
chr5A%227291251%227291295,chr1A,163940719,163940679
chr5A%227291251%227291295,chr1A,163942778,163942738
chr5A%227291251%227291295,chr1A,163986212,163986172
chr5A%227291251%227291295,chr1A,164001523,164001483
chr5A%227291251%227291295,chr1A,164110557,164110517
chr5A%227291251%227291295,chr1A,164150103,164150063
chr5A%227291251%227291295,chr1A,164194842,164194802
chr5A%227291251%227291295,chr1A,164243198,164243158
chr5A%227291251%227291295,chr1A,164433252,164433212
chr5A%227291251%227291295,chr1A,164644599,164644559
chr5A%227291251%227291295,chr1A,164758859,164758819
chr5A%227291251%227291295,chr1A,164812364,164812324
chr5A%227291251%227291295,chr1A,164831100,164831060
chr5A%227291251%227291295,chr1A,164838712,164838672
chr5A%227291251%227291295,chr1A,164848363,164848323
chr5A%227291251%227291295,chr1A,164876596,164876556
chr5A%227291251%227291295,chr1A,164919061,164919021
chr5A%227291251%227291295,chr1A,164933655,164933615
chr5A%227291251%227291295,chr1A,164998357,164998317
chr5A%227291251%227291295,chr1A,165013439,165013399
chr5A%227291251%227291295,chr1A,165023373,165023333
chr5A%227291251%227291295,chr1A,165123614,165123574
chr5A%227291251%227291295,chr1A,165153652,165153612
chr5A%227291251%227291295,chr1A,165220440,165220400
chr5A%227291251%227291295,chr1A,165237960,165237920
chr5A%227291251%227291295,chr1A,165264296,165264256
chr5A%227291251%227291295,chr1A,165473934,165473894
chr5A%227291251%227291295,chr1A,165505890,165505850
chr5A%227291251%227291295,chr1A,165553256,165553216
chr5A%227291251%227291295,chr1A,165603316,165603276
chr5A%227291251%227291295,chr1A,166567135,166567095
chr5A%227291251%227291295,chr1A,167294438,167294398
chr5A%227291251%227291295,chr1A,167945597,167945557
chr5A%227291251%227291295,chr1A,168521056,168521016
chr5A%227291251%227291295,chr1A,205001695,205001655
chr5A%227291251%227291295,chr1A,351684181,351684141
chr5A%227291251%227291295,chr1A,22323433,22323473
chr5A%227291251%227291295,chr1A,123648625,123648665
chr5A%227291251%227291295,chr1A,151209384,151209424
chr5A%227291251%227291295,chr1A,152748926,152748966
chr5A%227291251%227291295,chr1A,153101000,153101040
chr5A%227291251%227291295,chr1A,161171787,161171827
chr5A%227291251%227291295,chr1A,162585205,162585245
chr5A%227291251%227291295,chr1A,162613027,162613067
chr5A%227291251%227291295,chr1A,162923629,162923669
chr5A%227291251%227291295,chr1A,163109856,163109896
chr5A%227291251%227291295,chr1A,163177090,163177130
chr5A%227291251%227291295,chr1A,163197670,163197710
chr5A%227291251%227291295,chr1A,163379727,163379767
chr5A%227291251%227291295,chr1A,163387468,163387508
chr5A%227291251%227291295,chr1A,163419084,163419124
chr5A%227291251%227291295,chr1A,163579731,163579771
chr5A%227291251%227291295,chr1A,163814920,163814960
chr5A%227291251%227291295,chr1A,163832486,163832526
chr5A%227291251%227291295,chr1A,163915551,163915591
chr5A%227291251%227291295,chr1A,163950055,163950095
chr5A%227291251%227291295,chr1A,164032197,164032237
chr5A%227291251%227291295,chr1A,164043949,164043989
chr5A%227291251%227291295,chr1A,164077387,164077427
chr5A%227291251%227291295,chr1A,164082449,164082489
chr5A%227291251%227291295,chr1A,164134281,164134321
chr5A%227291251%227291295,chr1A,164172555,164172595
chr5A%227291251%227291295,chr1A,164184944,164184984
chr5A%227291251%227291295,chr1A,164215766,164215806
chr5A%227291251%227291295,chr1A,164236210,164236250
chr5A%227291251%227291295,chr1A,164240904,164240944
chr5A%227291251%227291295,chr1A,164258242,164258282
chr5A%227291251%227291295,chr1A,164504885,164504925
chr5A%227291251%227291295,chr1A,164547583,164547623
chr5A%227291251%227291295,chr1A,164725919,164725959
chr5A%227291251%227291295,chr1A,164825349,164825389
chr5A%227291251%227291295,chr1A,165051215,165051255
chr5A%227291251%227291295,chr1A,165082754,165082794
chr5A%227291251%227291295,chr1A,165311107,165311147
chr5A%227291251%227291295,chr1A,165346815,165346855
chr5A%227291251%227291295,chr1A,165424705,165424745
chr5A%227291251%227291295,chr1A,165440240,165440280
chr5A%227291251%227291295,chr1A,165649827,165649867
chr5A%227291251%227291295,chr1A,165714245,165714285
chr5A%227291251%227291295,chr1A,166168448,166168488
chr5A%227291251%227291295,chr1A,166240727,166240767
chr5A%227291251%227291295,chr1A,166306723,166306763
chr5A%227291251%227291295,chr1A,172098690,172098730
chr5A%227291251%227291295,chr1A,211312362,211312402
chr5A%227291251%227291295,chr1A,240805987,240806027
chr5A%227291251%227291295,chr1A,290897935,290897975
chr5A%227291251%227291295,chr1A,295907907,295907947
chr5A%227291251%227291295,chr1A,330726676,330726716
chr5A%227291251%227291295,chr1A,355191868,355191908
chr5A%227291251%227291295,chr1A,358491164,358491204
chr5A%227291251%227291295,chr1A,414964762,414964802
chr5A%227291251%227291295,chr1A,434038972,434039012
chr5A%227291251%227291295,chr1A,160902149,160902110
chr5A%227291251%227291295,chr1A,165608249,165608210
chr5A%227291251%227291295,chr5D,194063858,194063898
chr5A%227320379%227320423,chr5A,227320379,227320423
chr5A%227320385%227320429,chr5A,227320385,227320429
chr5A%227320773%227320817,chr5A,227320773,227320817
chr5A%230720445%230720489,chr5A,230720445,230720489
chr5A%230720445%230720489,chr5A,225999899,225999856
chr5A%230720445%230720489,chr5A,231260546,231260503
chr5A%230720445%230720489,chr1D,149175455,149175412
chr5A%230720445%230720489,chr1D,144100122,144100079
chr5A%230720445%230720489,chr1D,457784358,457784401
chr5A%230720445%230720489,chr7D,188859085,188859128
chr5A%230720445%230720489,chr7D,231966156,231966199
chr5A%230720445%230720489,chr7D,234219128,234219085
chr5A%230720445%230720489,chr7D,234937252,234937209
chr5A%230720445%230720489,chr7D,318242780,318242737
chr5A%230720445%230720489,chr7D,319940854,319940811
chr5A%230720445%230720489,chr7A,323981759,323981716
chr5A%230720445%230720489,chr7A,332351788,332351745
chr5A%230720445%230720489,chr6D,16026371,16026414
chr5A%230720445%230720489,chr6D,79790971,79791014
chr5A%230720445%230720489,chr6D,90950038,90949995
chr5A%230720445%230720489,chr6D,95518968,95519011
chr5A%230720445%230720489,chr6A,44681746,44681703
chr5A%230720445%230720489,chr6A,128253144,128253187
chr5A%230720445%230720489,chr6A,128345437,128345480
chr5A%230720445%230720489,chr6A,130418805,130418762
chr5A%230720445%230720489,chr6A,379658711,379658668
chr5A%230720445%230720489,chr6A,413833766,413833723
chr5A%230720445%230720489,chr5D,93639688,93639645
chr5A%230720445%230720489,chr5D,178936925,178936968
chr5A%230720445%230720489,chr5D,190697945,190697902
chr5A%230720445%230720489,chr5D,192778713,192778756
chr5A%230720445%230720489,chr5D,206832564,206832521
chr5A%230720445%230720489,chr5D,358875542,358875585
chr5A%230720445%230720489,chr4D,154307351,154307394
chr5A%230720445%230720489,chr4D,155856516,155856473
chr5A%230720445%230720489,chr4D,155904385,155904428
chr5A%230720445%230720489,chr4D,159320794,159320837
chr5A%230720445%230720489,chr4D,165419985,165419942
chr5A%230720445%230720489,chr4D,384676974,384677017
chr5A%230720445%230720489,chr4A,122450867,122450910
chr5A%230720445%230720489,chr4A,126866001,126866044
chr5A%230720445%230720489,chr4A,133391661,133391704
chr5A%230720445%230720489,chr4A,133717487,133717444
chr5A%230720445%230720489,chr3D,186957667,186957710
chr5A%230720445%230720489,chr3D,187648054,187648097
chr5A%230720445%230720489,chr3D,187710959,187710916
chr5A%230720445%230720489,chr3D,190924047,190924090
chr5A%230720445%230720489,chr3D,195350992,195351035
chr5A%230720445%230720489,chr3A,227322811,227322768
chr5A%230720445%230720489,chr3A,232857811,232857854
chr5A%230720445%230720489,chr2D,367728846,367728803
chr5A%230720445%230720489,chr2D,369643288,369643331
chr5A%230720445%230720489,chr2D,370210341,370210384
chr5A%230720445%230720489,chr2D,391737852,391737895
chr5A%230720445%230720489,chr2D,394212263,394212220
chr5A%230720445%230720489,chr2A,153060144,153060187
chr5A%230720445%230720489,chr2A,157453110,157453067
chr5A%230720445%230720489,chr2A,158732104,158732147
chr5A%230720445%230720489,chr2A,177252455,177252412
chr5A%230720445%230720489,chr2A,180477684,180477641
chr5A%230720445%230720489,chr2A,181131718,181131675
chr5A%230720445%230720489,chr2A,217801057,217801100
chr5A%230720445%230720489,chr1A,161823043,161823000
chr5A%230720445%230720489,chr1A,163757041,163757084
chr5A%230720445%230720489,chr1A,168586090,168586133
chr5A%232250166%232250210,chr5A,232250166,232250210
chr5A%232250166%232250210,chr5D,196156255,196156299
chr5A%232250240%232250284,chr5A,232250240,232250284
chr5A%232250246%232250290,chr5A,232250246,232250290
chr5A%232404624%232404668,chr5A,232404624,232404668
chr5A%232404624%232404668,chr5A,99104138,99104098
chr5A%232404624%232404668,chr5A,139024763,139024803
chr5A%232404624%232404668,chr5A,245083871,245083911
chr5A%232404624%232404668,chr7D,136822871,136822831
chr5A%232404624%232404668,chr2D,193492141,193492101
chr5A%232404624%232404668,chr2D,111952924,111952964
chr5A%232404624%232404668,chr1A,139950403,139950363
chr5A%232404624%232404668,chr7A,209876661,209876701
chr5A%232404624%232404668,chr7A,346561045,346561005
chr5A%232404624%232404668,chr2A,24505900,24505940
chr5A%232404624%232404668,chr4A,464475968,464475933
chr5A%232404624%232404668,chr3D,320271035,320270995
chr5A%232404624%232404668,chr1D,127605851,127605891
chr5A%232404630%232404674,chr5A,232404630,232404674
chr5A%232404630%232404674,chr5A,99104132,99104088
chr5A%232404630%232404674,chr5A,139024769,139024813
chr5A%232404630%232404674,chr5A,245083877,245083921
chr5A%232404630%232404674,chr7D,136822865,136822821
chr5A%232404630%232404674,chr7A,209876667,209876711
chr5A%232404630%232404674,chr2D,111952930,111952974
chr5A%232404630%232404674,chr2D,193492135,193492091
chr5A%232404630%232404674,chr2A,24505906,24505950
chr5A%232404630%232404674,chr1A,139950397,139950353
chr5A%232586885%232586929,chr5A,232586885,232586929
chr5A%232586891%232586935,chr5A,232586891,232586935
chr5A%232675463%232675507,chr5A,232675463,232675507
chr5A%232675469%232675513,chr5A,232675469,232675513
chr5A%232675475%232675519,chr5A,232675475,232675519
chr5A%232675481%232675525,chr5A,232675481,232675525
chr5A%232675804%232675848,chr5A,232675804,232675848
chr5A%232675930%232675974,chr5A,232675930,232675974
chr5A%232812519%232812563,chr5A,232812519,232812563
chr5A%232812525%232812569,chr5A,232812525,232812569
chr5A%232817587%232817631,chr5A,232817587,232817631
chr5A%232817593%232817637,chr5A,232817593,232817637
chr5A%232819247%232819291,chr5A,232819247,232819291
chr5A%232819247%232819291,chr6D,26695424,26695464
chr5A%232819247%232819291,chr1D,83681980,83681940
chr5A%235202559%235202603,chr5A,235202559,235202603
chr5A%235202589%235202633,chr5A,235202589,235202633
chr5A%235355056%235355100,chr5A,235355056,235355100
chr5A%235355056%235355100,chr5D,197881344,197881303
chr5A%235356646%235356690,chr5A,235356646,235356690
chr5A%235356646%235356690,chr5D,197879788,197879744
chr5A%235356652%235356696,chr5A,235356652,235356696
chr5A%235356652%235356696,chr5D,197879782,197879740
chr5A%235431164%235431208,chr5A,235431164,235431208
chr5A%235431164%235431208,chr5D,197823003,197822961
chr5A%235431170%235431214,chr5A,235431170,235431214
chr5A%235431170%235431214,chr5D,197822999,197822956
chr5A%235431170%235431214,chr5D,197880094,197880053
chr5A%235570380%235570424,chr5A,235570380,235570424
chr5A%235693728%235693772,chr5A,235693728,235693772
chr5A%235693734%235693778,chr5A,235693734,235693778
chr5A%235694459%235694503,chr5A,235694459,235694503
chr5A%235694459%235694503,chr5A,64922671,64922715
chr5A%235694459%235694503,chr6A,437240813,437240769
chr5A%235694459%235694503,chr2D,454169685,454169729
chr5A%235694459%235694503,chr2A,236822130,236822174
chr5A%235694465%235694509,chr5A,235694465,235694509
chr5A%235752837%235752881,chr5A,235752837,235752881
chr5A%235752843%235752887,chr5A,235752843,235752887
chr5A%235752849%235752893,chr5A,235752849,235752893
chr5A%235752855%235752899,chr5A,235752855,235752899
chr5A%235752861%235752905,chr5A,235752861,235752905
chr5A%235752952%235752996,chr5A,235752952,235752996
chr5A%235752958%235753002,chr5A,235752958,235753002
chr5A%235753031%235753075,chr5A,235753031,235753075
chr5A%235753037%235753081,chr5A,235753037,235753081
chr5A%235754983%235755027,chr5A,235754983,235755027
chr5A%235944350%235944394,chr5A,235944350,235944394
chr5A%235944350%235944394,chr1D,393431172,393431129
chr5A%235944350%235944394,chr6D,21540776,21540740
chr5A%235944356%235944400,chr5A,235944356,235944400
chr5A%235944356%235944400,chr1D,393431166,393431122
chr5A%235944362%235944406,chr5A,235944362,235944406
chr5A%235944368%235944412,chr5A,235944368,235944412
chr5A%235944516%235944560,chr5A,235944516,235944560
chr5A%235944516%235944560,chr6D,21540609,21540567
chr5A%235944516%235944560,chr1D,393431009,393430969
chr5A%235944960%235945004,chr5A,235944960,235945004
chr5A%235944966%235945010,chr5A,235944966,235945010
chr5A%235944972%235945016,chr5A,235944972,235945016
chr5A%235945433%235945477,chr5A,235945433,235945477
chr5A%235945439%235945483,chr5A,235945439,235945483
chr5A%235945445%235945489,chr5A,235945445,235945489
chr5A%235945451%235945495,chr5A,235945451,235945495
chr5A%235945457%235945501,chr5A,235945457,235945501
chr5A%235945475%235945519,chr5A,235945475,235945519
chr5A%235945475%235945519,chr1D,393430512,393430472
chr5A%235945481%235945525,chr5A,235945481,235945525
chr5A%240659185%240659229,chr5A,240659185,240659229
chr5A%240672829%240672873,chr5A,240672829,240672873
chr5A%240672835%240672879,chr5A,240672835,240672879
chr5A%240681948%240681992,chr5A,240681948,240681992
chr5A%240681948%240681992,chr5A,240603102,240603146
chr5A%240681948%240681992,chr5D,202557445,202557488
chr5A%240681948%240681992,chr3A,230092272,230092307
chr5A%240933687%240933731,chr5A,240933687,240933731
chr5A%240945501%240945545,chr5A,240945501,240945545
chr5A%240945501%240945545,chr5A,293099443,293099482
chr5A%240945501%240945545,chr5D,203600486,203600442
chr5A%240945501%240945545,chr5D,389603429,389603473
chr5A%240945501%240945545,chr7D,216409063,216409019
chr5A%240945501%240945545,chr7A,312952717,312952673
chr5A%240945501%240945545,chr7A,313081620,313081576
chr5A%240945501%240945545,chr7A,170172340,170172296
chr5A%240945501%240945545,chr6A,23091108,23091064
chr5A%240945507%240945551,chr5A,240945507,240945551
chr5A%240945507%240945551,chr5D,203600480,203600441
chr5A%240945507%240945551,chr6A,23091102,23091062
chr5A%241126925%241126969,chr5A,241126925,241126969
chr5A%241126925%241126969,chr5D,203422399,203422356
chr5A%241126931%241126975,chr5A,241126931,241126975
chr5A%241126931%241126975,chr5D,203422393,203422349
chr5A%241130504%241130548,chr5A,241130504,241130548
chr5A%241130504%241130548,chr5D,203368167,203368123
chr5A%241130510%241130554,chr5A,241130510,241130554
chr5A%241130510%241130554,chr5D,203368161,203368119
chr5A%241130516%241130560,chr5A,241130516,241130560
chr5A%241883983%241884027,chr5A,241883983,241884027
chr5A%241883983%241884027,chr5D,202666059,202666017
chr5A%241883983%241884027,chr5D,179894516,179894476
chr5A%241883983%241884027,chr4A,115901565,115901523
chr5A%241883983%241884027,chr1D,33742260,33742218
chr5A%241883983%241884027,chr1D,145222791,145222749
chr5A%241883983%241884027,chr1D,185937679,185937639
chr5A%241883983%241884027,chr1D,145212014,145212056
chr5A%241883983%241884027,chr1D,149014268,149014231
chr5A%241883983%241884027,chr1A,79500715,79500757
chr5A%241883983%241884027,chr1A,165677651,165677693
chr5A%241883983%241884027,chr1A,207080414,207080374
chr5A%241883983%241884027,chr7D,229795692,229795734
chr5A%241883983%241884027,chr7C,280761770,280761812
chr5A%241883983%241884027,chr7C,307706336,307706294
chr5A%241883983%241884027,chr7A,327099525,327099567
chr5A%241883983%241884027,chr5C,231001290,231001248
chr5A%241883983%241884027,chr4C,362323763,362323805
chr5A%241883983%241884027,chr4C,362763449,362763407
chr5A%241883983%241884027,chr3D,195672013,195671971
chr5A%241883983%241884027,chr3D,205047622,205047582
chr5A%241883983%241884027,chr2C,226414347,226414389
chr5A%241883983%241884027,chr2C,161552918,161552954
chr5A%241883983%241884027,chr2C,203253893,203253936
chr5A%241883983%241884027,chr1C,229339499,229339541
chr5A%241883983%241884027,chr1C,337953334,337953290
chr5A%241883983%241884027,chr3C,297568440,297568477
chr5A%241883983%241884027,chr6A,132395386,132395426
chr5A%241883989%241884033,chr5A,241883989,241884033
chr5A%241883989%241884033,chr1A,79500721,79500765
chr5A%241883989%241884033,chr1A,165677657,165677701
chr5A%241883989%241884033,chr1A,207080408,207080364
chr5A%241883989%241884033,chr5D,202666053,202666009
chr5A%241883989%241884033,chr4A,115901559,115901515
chr5A%241883989%241884033,chr1D,33742254,33742210
chr5A%241883989%241884033,chr1D,145222785,145222741
chr5A%241883989%241884033,chr1D,145212020,145212064
chr5A%241883989%241884033,chr1D,185937673,185937629
chr5A%241883989%241884033,chr7D,229795698,229795742
chr5A%241883989%241884033,chr7A,327099531,327099575
chr5A%241883989%241884033,chr4D,141540407,141540363
chr5A%241883989%241884033,chr3D,195672007,195671963
chr5A%241969015%241969059,chr5A,241969015,241969059
chr5A%241969015%241969059,chr7A,296783879,296783921
chr5A%241969015%241969059,chr4A,134573061,134573103
chr5A%241969015%241969059,chr4A,132162796,132162837
chr5A%241969015%241969059,chr3D,220299582,220299624
chr5A%241969015%241969059,chr2D,373199594,373199636
chr5A%241969015%241969059,chr6D,24056298,24056256
chr5A%241969015%241969059,chr5D,332278138,332278096
chr5A%241969015%241969059,chr4D,162141255,162141213
chr5A%241969015%241969059,chr6A,56850700,56850660
chr5C%38427859%38427903,chr5C,38427859,38427903
chr5C%38427859%38427903,chr5C,38583430,38583469
chr5D%3737668%3737712,chr5D,3737668,3737712
chr5D%3737668%3737712,chr3D,461136539,461136583
chr5D%3737668%3737712,chr3D,461537619,461537663
chr5D%3737668%3737712,chr1D,2137140,2137096
chr5D%3781357%3781401,chr5D,3781357,3781401
chr5D%3737033%3737077,chr5D,3737033,3737077
chr5D%3249965%3250009,chr5D,3249965,3250009
chr5D%3774572%3774616,chr5D,3774572,3774616
chr5D%3401960%3402004,chr5D,3401960,3402004
chr5D%3404745%3404789,chr5D,3404745,3404789
chr5D%3401978%3402022,chr5D,3401978,3402022
chr5D%3380606%3380650,chr5D,3380606,3380650
chr5D%3722611%3722655,chr5D,3722611,3722655
chr5D%3722611%3722655,chr4D,280130236,280130275
chr5D%3745304%3745348,chr5D,3745304,3745348
chr5D%3386156%3386200,chr5D,3386156,3386200
chr5D%3356975%3357019,chr5D,3356975,3357019
chr5D%3709744%3709788,chr5D,3709744,3709788
chr5D%3709744%3709788,chr1D,2367221,2367177
chr5D%3709744%3709788,chr1D,2368804,2368760
chr5D%3745245%3745289,chr5D,3745245,3745289
chr5D%3737674%3737718,chr5D,3737674,3737718
chr5D%3737674%3737718,chr3D,461136545,461136584
chr5D%3737674%3737718,chr3D,461537625,461537667
chr5D%3737674%3737718,chr1D,2137134,2137095
chr5D%3249947%3249991,chr5D,3249947,3249991
chr5D%3404156%3404200,chr5D,3404156,3404200
chr5D%3731954%3731998,chr5D,3731954,3731998
chr5D%3401797%3401841,chr5D,3401797,3401841
chr5D%3732751%3732795,chr5D,3732751,3732795
chr5D%3737686%3737730,chr5D,3737686,3737730
chr5D%3361396%3361440,chr5D,3361396,3361440
chr5D%3713680%3713724,chr5D,3713680,3713724
chr5D%3713491%3713535,chr5D,3713491,3713535
chr5D%3713491%3713535,chr7A,2937417,2937381
